category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
Human Diseases,Cancer: overview,mcf05203,Viral carcinogenesis - Macaca fascicularis (crab-eating macaque),22/731,222/10949,0.0990990990990991,1.4843174227579152,1.9498920704608496,0.04054118153734373,0.09258340748244454,0.05357065421507906,101865547/101926880/102140874/102121227/102119572/102137291/102142026/102115185/102136443/101866246/102131773/102116862/102139788/102127552/102143464/102120705/102138249/102145713/101867212/102136323/102123367/101865678,22
Genetic Information Processing,Information processing in viruses,mcf03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus - Macaca fascicularis (crab-eating macaque)",3/731,12/10949,0.25,3.7445280437756496,2.54420629849232,0.04142645081320575,0.09393885325248065,0.054354942875740685,102146832/102144192/102123618,3
Organismal Systems,Endocrine system,mcf04920,Adipocytokine signaling pathway - Macaca fascicularis (crab-eating macaque),9/731,71/10949,0.1267605633802817,1.8986339376890617,2.031798319899138,0.04575167497799592,0.10302125414625654,0.059610205896984014,102125438/101864984/102121272/102128414/102118497/101866264/102119008/102146604/102128371,9
Cellular Processes,Cell growth and death,mcf04114,Oocyte meiosis - Macaca fascicularis (crab-eating macaque),14/731,129/10949,0.10852713178294573,1.6255315538871038,1.9114968218495128,0.04870849973574,0.10835364613147386,0.06269563702278809,102126681/102125259/101866070/101866377/102141214/102115744/101865168/102130114/101866196/102134477/102143206/101865389/102138330/102137250,14
Organismal Systems,Aging,mcf04213,Longevity regulating pathway - multiple species - Macaca fascicularis (crab-eating macaque),8/731,61/10949,0.13114754098360656,1.9643425803413246,2.0200649739688985,0.04879279095982519,0.10835364613147386,0.06269563702278809,102128414/102137291/102142026/102130114/101866246/102143464/102146075/102128371,8
Organismal Systems,Digestive system,mcf04974,Protein digestion and absorption - Macaca fascicularis (crab-eating macaque),13/731,118/10949,0.11016949152542373,1.6501310023418119,1.8991126903066076,0.05079922816102126,0.11203665388937566,0.06482670068133212,102123840/102124629/102131342/102141225/101926394/102118598/102121665/102128347/102128903/102124503/102126265/102120728/102131093,13
Metabolism,Metabolism of cofactors and vitamins,mcf00770,Pantothenate and CoA biosynthesis - Macaca fascicularis (crab-eating macaque),4/731,22/10949,0.18181818181818182,2.723293122745927,2.164029403484663,0.05510892955235881,0.1207147980670717,0.06984805249385972,102116182/102139620/102130337/102126026,4
Organismal Systems,Endocrine system,mcf04911,Insulin secretion - Macaca fascicularis (crab-eating macaque),10/731,85/10949,0.11764705882352941,1.7621308441297174,1.8866322602721561,0.0560682896556948,0.12198641398063328,0.07058383548405392,102139202/102126681/102140615/102130114/101925220/102132307/102116992/102115600/102124503/102123367,10
Metabolism,Carbohydrate metabolism,mcf00630,Glyoxylate and dicarboxylate metabolism - Macaca fascicularis (crab-eating macaque),5/731,32/10949,0.15625,2.340330027359781,2.0308517188218898,0.05889845504854952,0.12728390956800636,0.07364907483993831,102143082/101925901/101865736/102138838/102146075,5
Human Diseases,Endocrine and metabolic disease,mcf04934,Cushing syndrome - Macaca fascicularis (crab-eating macaque),16/731,157/10949,0.10191082802547771,1.526431814023195,1.776986460634611,0.05948173635366662,0.127687460705871,0.07388257778665959,102138724/102126681/102140615/102140874/102141214/102115744/102132310/102130114/102146984/101925220/102115052/102116470/101865389/101925349/102133326/102123367,16
Cellular Processes,Cellular community - eukaryotes,mcf04550,Signaling pathways regulating pluripotency of stem cells - Macaca fascicularis (crab-eating macaque),15/731,145/10949,0.10344827586206896,1.5494598801830275,1.7814385008316609,0.05991031160395024,0.12775576381769518,0.0739220993649299,102146086/102144714/102117410/102141214/102134051/102137291/102142026/102146984/101866246/102115052/102120687/102143086/102143464/101866775/102119008,15
Organismal Systems,Endocrine system,mcf04918,Thyroid hormone synthesis - Macaca fascicularis (crab-eating macaque),9/731,75/10949,0.12,1.7973734610123118,1.8532793128661758,0.06117305764175923,0.12959029316214785,0.07498359558581291,102140615/102115744/102130114/101925220/102116992/101865389/102130389/102124503/102123367,9
Human Diseases,Cancer: specific types,mcf05224,Breast cancer - Macaca fascicularis (crab-eating macaque),15/731,146/10949,0.10273972602739725,1.538847141277664,1.7531252976714677,0.06286017363577273,0.1322939602007766,0.0765479926627573,102138724/102144714/102140874/102141214/102137291/102142026/102146984/101866246/102115052/102116470/102143464/101925349/102128371/102137242/102115223,15
Human Diseases,Infectious disease: viral,mcf05166,Human T-cell leukemia virus 1 infection - Macaca fascicularis (crab-eating macaque),22/731,234/10949,0.09401709401709402,1.4081985805652015,1.6882099861589654,0.06506940368846327,0.1360542077122414,0.07872374882336296,102146086/101866070/102121272/102119572/102141214/102137291/102142026/102130114/102115185/102118497/101866196/101866246/102125035/102134477/102143206/102145584/102143464/102146604/101925182/102121723/102123367/102137250,22
Environmental Information Processing,Signal transduction,mcf04150,mTOR signaling pathway - Macaca fascicularis (crab-eating macaque),16/731,161/10949,0.09937888198757763,1.4885080422462211,1.6701570866749995,0.07125913875437889,0.1480351140574839,0.08565614641443167,101926423/102141214/102133053/102137291/102142026/102123475/101866706/101866246/102115052/102116992/102143464/102146604/102138330/102142725/102128371/101866184,16
Metabolism,Carbohydrate metabolism,mcf00500,Starch and sucrose metabolism - Macaca fascicularis (crab-eating macaque),5/731,34/10949,0.14705882352941177,2.202663555162147,1.878515888705222,0.07307485825639595,0.15083400229845834,0.08727564042767938,102141897/102145864/102144832/101865104/102123076,5
Human Diseases,Drug resistance: antineoplastic,mcf01524,Platinum drug resistance - Macaca fascicularis (crab-eating macaque),9/731,78/10949,0.11538461538461539,1.7282437125118384,1.7263642377463388,0.07468530743656428,0.15317623563422736,0.08863090456769612,102144998/102137291/102142026/102138414/101925657/101866246/102143464/102136323/102123248,9
Metabolism,Global and overview maps,mcf01200,Carbon metabolism - Macaca fascicularis (crab-eating macaque),13/731,126/10949,0.10317460317460317,1.545360779970903,1.6467909783442674,0.07732795215526206,0.15759240882274927,0.09118619274804386,102134328/101865465/102143082/101925901/102131754/101865736/101925790/102138838/102145864/102146075/101865520/101865104/101865678,13
Human Diseases,Infectious disease: bacterial,mcf05152,Tuberculosis - Macaca fascicularis (crab-eating macaque),18/731,190/10949,0.09473684210526316,1.4189790481676148,1.5582110729123546,0.08384775448944605,0.1698048864503247,0.0982525822219924,102126681/101926423/101866070/102121272/101866179/102119735/101866377/101865168/102136293/102118497/102134477/102138221/102145713/102119008/101925182/102135140/102127448/102137250,18
Human Diseases,Infectious disease: parasitic,mcf05145,Toxoplasmosis - Macaca fascicularis (crab-eating macaque),12/731,116/10949,0.10344827586206896,1.5494598801830275,1.5912328788800987,0.08591952875228828,0.17291305161398018,0.10005103019180939,102121272/102120952/101866179/102118497/101925060/102138221/101925271/102119008/102146604/101925182/102131761/102147194,12
Metabolism,Global and overview maps,mcf01230,Biosynthesis of amino acids - Macaca fascicularis (crab-eating macaque),9/731,81/10949,0.1111111111111111,1.6642346861225108,1.6048423590159229,0.08989647643089198,0.17784295399783936,0.10290357259763834,102115084/102134328/101865874/101925901/102131754/102134491/101925790/102130337/101865678,9
Metabolism,Amino acid metabolism,mcf00270,Cysteine and methionine metabolism - Macaca fascicularis (crab-eating macaque),7/731,58/10949,0.1206896551724138,1.8077031935468655,1.6495863393897332,0.09002609162002428,0.17784295399783936,0.10290357259763834,101926844/102115084/101865874/102123287/102134491/101865736/102130337,7
Organismal Systems,Endocrine system,mcf04923,Regulation of lipolysis in adipocytes - Macaca fascicularis (crab-eating macaque),7/731,58/10949,0.1206896551724138,1.8077031935468655,1.6495863393897332,0.09002609162002428,0.17784295399783936,0.10290357259763834,102137291/102142026/102130114/101866246/102122483/102143464/102142098,7
Human Diseases,Infectious disease: viral,mcf05160,Hepatitis C - Macaca fascicularis (crab-eating macaque),16/731,168/10949,0.09523809523809523,1.4264868738192953,1.4899576375962857,0.09540190384367091,0.18731349413208556,0.10838342092637838,102131971/102138724/102125257/101925295/102140874/102141214/101926817/102137291/101926197/102142026/102146984/101866246/101926525/102144774/102143464/102146604,16
Metabolism,Metabolism of other amino acids,mcf00430,Taurine and hypotaurine metabolism - Macaca fascicularis (crab-eating macaque),3/731,17/10949,0.17647058823529413,2.6431962661945763,1.813456833203408,0.10018613966745052,0.19551476953284283,0.11312884670582929,102139620/101866762/102117015,3
Genetic Information Processing,Chromosome,mcf03083,Polycomb repressive complex - Macaca fascicularis (crab-eating macaque),9/731,83/10949,0.10843373493975904,1.6241326454930531,1.5265963814623877,0.10098087009819436,0.19587855525071435,0.11333934056677492,102119035/101867153/102120687/101926389/101925446/102142242/101925136/102133326/101926122,9
Human Diseases,Neurodegenerative disease,mcf05010,Alzheimer disease - Macaca fascicularis (crab-eating macaque),36/731,435/10949,0.08275862068965517,1.239567904146422,1.3637426071344845,0.10516681943280243,0.2027767416608526,0.11733077238957472,101866070/102119582/102140615/102121272/102134571/101866377/101865007/101867500/102141214/102115744/101865168/102137291/102142026/102136293/102146984/101925657/102118497/101866246/102134477/101925220/102115052/102124843/102128569/101926640/101865238/102143464/101865389/102127531/102129758/102146604/101926612/102143985/102128371/102119414/102144252/102137250,36
NA,NA,mcf04081,Hormone signaling - Macaca fascicularis (crab-eating macaque),20/731,224/10949,0.08928571428571429,1.3373314442055892,1.36434850098074,0.11226904556841395,0.21518233733946007,0.12450890391985758,102116249/102126453/102140615/101866995/102134051/101925341/102137291/102142026/102130850/102121075/102130114/101866246/101925220/102122483/102143464/102133761/102119008/102131761/102142098/102115223,20
Human Diseases,Endocrine and metabolic disease,mcf04936,Alcoholic liver disease - Macaca fascicularis (crab-eating macaque),14/731,148/10949,0.0945945945945946,1.416848448996192,1.3655895925017536,0.11789251145402499,0.22462360170530205,0.12997181268989363,102125658/102121272/102128414/102146984/101925657/102118497/102125035/101925060/101866264/102116470/102144774/102145584/101925349/102146604,14
Cellular Processes,Transport and catabolism,mcf04137,Mitophagy - animal - Macaca fascicularis (crab-eating macaque),11/731,112/10949,0.09821428571428571,1.471064588626148,1.3402260853876031,0.12721950395655274,0.24096870749417634,0.1394294253889154,101865297/102121272/102126087/101865179/102117668/101925628/102118497/102122068/102144774/102122718/102121325,11
Organismal Systems,Immune system,mcf04620,Toll-like receptor signaling pathway - Macaca fascicularis (crab-eating macaque),11/731,113/10949,0.09734513274336283,1.4580463179303416,1.3090530701697873,0.13299036704668077,0.24942603249892129,0.1443230067090849,102121272/102141214/102137291/102142026/102118497/101866246/102125035/101925060/102144774/102143464/102146604,11
Human Diseases,Immune disease,mcf05321,Inflammatory bowel disease - Macaca fascicularis (crab-eating macaque),7/731,64/10949,0.109375,1.6382310191518468,1.3696096642805295,0.13323378133482752,0.24942603249892129,0.1443230067090849,102146086/101866179/101925110/102142259/102138221/102133649/101925182,7
NA,NA,mcf04981,Folate transport and metabolism - Macaca fascicularis (crab-eating macaque),4/731,30/10949,0.13333333333333333,1.997081623347013,1.4626588394777449,0.13673607849572872,0.2545029900325124,0.14726063823391533,102144998/102146226/101926071/102134491,4
Metabolism,Energy metabolism,mcf00920,Sulfur metabolism - Macaca fascicularis (crab-eating macaque),2/731,10/10949,0.2,2.99562243502052,1.6886229995276207,0.14036762547858156,0.2597607781845015,0.1503029020551055,101926271/102131728,2
Cellular Processes,Cell growth and death,mcf04210,Apoptosis - Macaca fascicularis (crab-eating macaque),13/731,142/10949,0.09154929577464789,1.3712356216643224,1.1909248903417402,0.15310058700999546,0.2817050800983917,0.1630003242151531,102121272/101867500/102141214/102115744/102137291/102142026/101925657/102118497/101866246/102145584/102143464/101865389/102146604,13
Organismal Systems,Endocrine system,mcf04927,Cortisol synthesis and secretion - Macaca fascicularis (crab-eating macaque),7/731,67/10949,0.1044776119402985,1.5648773914286298,1.2404531525668239,0.1580737791336778,0.2892031640968423,0.1673388690589771,102140615/102115744/102132310/102130114/101925220/101865389/102123367,7
Metabolism,Metabolism of other amino acids,mcf00410,beta-Alanine metabolism - Macaca fascicularis (crab-eating macaque),4/731,32/10949,0.125,1.8722640218878248,1.321643813059096,0.16212555266687992,0.29494027095330694,0.17065847649145258,102116182/102139620/101865465/102117015,4
Organismal Systems,Circulatory system,mcf04260,Cardiac muscle contraction - Macaca fascicularis (crab-eating macaque),10/731,106/10949,0.09433962264150944,1.4130294504813772,1.1428845372579082,0.1693839690044286,0.30641369673834834,0.17729723544520323,102130815/102116137/102131750/102145250/102141225/102117465/101926678/102132307/102124503/102143606,10
Human Diseases,Infectious disease: viral,mcf05169,Epstein-Barr virus infection - Macaca fascicularis (crab-eating macaque),19/731,225/10949,0.08444444444444445,1.2648183614531086,1.0735050310867031,0.17242737136875924,0.3101766121829077,0.1794745353264945,102138702/102121272/102140874/102119572/102137291/102142026/102118497/101866246/102125035/101925060/102124843/102144774/102145584/102143464/102145713/102136323/102138947/102146604/102132860,19
Organismal Systems,Excretory system,mcf04964,Proximal tubule bicarbonate reclamation - Macaca fascicularis (crab-eating macaque),3/731,22/10949,0.13636363636363635,2.0424698420594454,1.3090839629580853,0.17844747236207786,0.3192227005588282,0.1847087871817999,101926081/101865736/102124503,3
Metabolism,Lipid metabolism,mcf00565,Ether lipid metabolism - Macaca fascicularis (crab-eating macaque),5/731,48/10949,0.10416666666666667,1.5602200182398542,1.0403733188756001,0.21481268612679277,0.3791345010390534,0.21937498098696456,102132454/101926162/102143695/101866889/101865769,5
Human Diseases,Infectious disease: parasitic,mcf05144,Malaria - Macaca fascicularis (crab-eating macaque),5/731,48/10949,0.10416666666666667,1.5602200182398542,1.0403733188756001,0.21481268612679277,0.3791345010390534,0.21937498098696456,102119582/102129227/102142616/102117792/101925182,5
Environmental Information Processing,Signal transduction,mcf04630,JAK-STAT signaling pathway - Macaca fascicularis (crab-eating macaque),15/731,179/10949,0.08379888268156424,1.2551490649527317,0.9205677973112651,0.2154708499693999,0.3791345010390534,0.21937498098696456,102138724/101866179/102119572/101925110/101926817/102137291/102142026/101866246/102138221/102143464/101867161/102119008/102133649/102128371/102133910,15
Metabolism,Carbohydrate metabolism,mcf00640,Propanoate metabolism - Macaca fascicularis (crab-eating macaque),4/731,36/10949,0.1111111111111111,1.6642346861225108,1.0676867595160662,0.21729118137587614,0.3802595674077832,0.2200259674114993,101926860/102132641/101865465/102138838,4
Cellular Processes,Transport and catabolism,mcf04146,Peroxisome - Macaca fascicularis (crab-eating macaque),8/731,87/10949,0.09195402298850575,1.3772976712738023,0.9450003850082712,0.22380681025653953,0.3895448265005715,0.22539860833802278,102117297/102144566/102130550/102123075/101925790/102140312/102146075/101926179,8
Human Diseases,Substance dependence,mcf05030,Cocaine addiction - Macaca fascicularis (crab-eating macaque),5/731,49/10949,0.10204081632653061,1.5283787933778161,0.9914556761682233,0.22717026429399448,0.393273253240141,0.22755595234882303,102133612/101925540/102126294/101865770/102123367,5
Metabolism,Glycan biosynthesis and metabolism,mcf00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Macaca fascicularis (crab-eating macaque),3/731,25/10949,0.12,1.7973734610123118,1.0675397849045387,0.23134243466467963,0.39835435273811143,0.23049598049900533,102130633/101926231/102136104,3
Human Diseases,Cancer: specific types,mcf05217,Basal cell carcinoma - Macaca fascicularis (crab-eating macaque),6/731,63/10949,0.09523809523809523,1.4264868738192953,0.9079980433140727,0.2428105870547129,0.415877707614987,0.24063535223227428,102130537/102146984/102115052/102116470/101925349/102131133,6
Human Diseases,Cancer: specific types,mcf05216,Thyroid cancer - Macaca fascicularis (crab-eating macaque),4/731,38/10949,0.10526315789473684,1.576643386852905,0.9523793491654841,0.2465617520498237,0.4200681701589589,0.24306003961469672,102141214/102146984/102116470/101925349,4
Environmental Information Processing,Signal transduction,mcf04392,Hippo signaling pathway - multiple species - Macaca fascicularis (crab-eating macaque),3/731,26/10949,0.11538461538461539,1.7282437125118384,0.9943415434380679,0.2495775668635439,0.42296829752663756,0.24473811265843365,101866132/101925522/102144252,3
Metabolism,Amino acid metabolism,mcf00280,"Valine, leucine and isoleucine degradation - Macaca fascicularis (crab-eating macaque)",5/731,51/10949,0.09803921568627451,1.468442370108098,0.8968317802676704,0.25247260954229667,0.42341760558656,0.24499809149663657,101926860/102133303/102145658/101865465/102130337,5
Organismal Systems,Digestive system,mcf04979,Cholesterol metabolism - Macaca fascicularis (crab-eating macaque),5/731,51/10949,0.09803921568627451,1.468442370108098,0.8968317802676704,0.25247260954229667,0.42341760558656,0.24499809149663657,102119582/101926160/102123618/102129758/102117645,5
Human Diseases,Infectious disease: viral,mcf05162,Measles - Macaca fascicularis (crab-eating macaque),12/731,144/10949,0.08333333333333333,1.2481760145918832,0.8018106125329153,0.25388646990361163,0.42358260781846085,0.24509356516465372,102121272/102146832/102140874/102119572/102137291/102142026/102118497/101866246/101926284/102144774/102143464/102146604,12
Metabolism,Metabolism of cofactors and vitamins,mcf00730,Thiamine metabolism - Macaca fascicularis (crab-eating macaque),2/731,15/10949,0.13333333333333333,1.997081623347013,1.03354630935749,0.26463441019940503,0.43923855713509496,0.2541524178257986,102121045/102120165,2
Genetic Information Processing,"Folding, sorting and degradation",mcf03018,RNA degradation - Macaca fascicularis (crab-eating macaque),7/731,79/10949,0.08860759493670886,1.3271744965280785,0.7805870644204995,0.27450951194820505,0.4532926299862668,0.2622843919829004,102118442/102142167/102134259/102131754/102141461/101865470/101864930,7
Metabolism,Carbohydrate metabolism,mcf00620,Pyruvate metabolism - Macaca fascicularis (crab-eating macaque),5/731,53/10949,0.09433962264150944,1.4130294504813772,0.8061735417551251,0.2784284252861025,0.4574181272557398,0.2646714891280352,102130736/101865736/102138838/101865520/101865678,5
Cellular Processes,Transport and catabolism,mcf04145,Phagosome - Macaca fascicularis (crab-eating macaque),14/731,176/10949,0.07954545454545454,1.191440741201343,0.6848027642439491,0.28671795157779095,0.4686455858276583,0.27116792641874965,102116640/101926423/102116249/102119735/101867500/102129227/102136293/101866706/101865243/102143611/102134754/102123175/102145896/102127448,14
Metabolism,Metabolism of other amino acids,mcf00450,Selenocompound metabolism - Macaca fascicularis (crab-eating macaque),2/731,16/10949,0.125,1.8722640218878248,0.9338592191325041,0.2900649388027211,0.4717217691640212,0.2729478690488125,102134491/102131728,2
Human Diseases,Infectious disease: parasitic,mcf05140,Leishmaniasis - Macaca fascicularis (crab-eating macaque),7/731,81/10949,0.08641975308641975,1.294404755873064,0.7113046529968363,0.29585604982159436,0.47872184946006724,0.2769982587591759,101866179/102138221/102116992/102123175/102119008/101925182/102133910,7
Metabolism,Lipid metabolism,mcf00561,Glycerolipid metabolism - Macaca fascicularis (crab-eating macaque),6/731,68/10949,0.08823529411764706,1.3215981330972881,0.711502947988717,0.30077035600540414,0.4842402731687007,0.28019133164713966,101926575/101866529/102129758/101925210/102140151/102122997,6
Organismal Systems,Sensory system,mcf04744,Phototransduction - Macaca fascicularis (crab-eating macaque),3/731,29/10949,0.10344827586206896,1.5494598801830275,0.7924407503854198,0.30528281647881333,0.489060034359094,0.2829801441044774,102133612/101866377/101865168,3
Human Diseases,Cancer: overview,mcf05207,Chemical carcinogenesis - receptor activation - Macaca fascicularis (crab-eating macaque),15/731,196/10949,0.07653061224489796,1.1462840950333624,0.5527178060509947,0.3293643746920696,0.5250263794596357,0.3037910074022737,102138724/102141214/102137291/102142026/102138414/102130114/101866246/101925869/102116992/102143464/102119008/102138330/102123367/102128371/102115223,15
Metabolism,Lipid metabolism,mcf00120,Primary bile acid biosynthesis - Macaca fascicularis (crab-eating macaque),2/731,18/10949,0.1111111111111111,1.6642346861225108,0.7543466910590225,0.34048781667133343,0.5374366518047518,0.3109718449475027,102140307/102140312,2
Organismal Systems,Digestive system,mcf04980,Cobalamin transport and metabolism - Macaca fascicularis (crab-eating macaque),2/731,18/10949,0.1111111111111111,1.6642346861225108,0.7543466910590225,0.34048781667133343,0.5374366518047518,0.3109718449475027,102134491/102123075,2
Metabolism,Glycan biosynthesis and metabolism,mcf00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Macaca fascicularis (crab-eating macaque),3/731,31/10949,0.0967741935483871,1.4494947266228322,0.6703120654478419,0.342737524633019,0.5383486972284494,0.3114995730939377,102121686/102115418/102126895,3
Metabolism,Amino acid metabolism,mcf00260,"Glycine, serine and threonine metabolism - Macaca fascicularis (crab-eating macaque)",4/731,45/10949,0.08888888888888889,1.3313877488980088,0.5957896001145884,0.3536657155816454,0.5501466686825595,0.31832612081338035,102115084/102117297/102143082/102138299,4
Organismal Systems,Excretory system,mcf04962,Vasopressin-regulated water reabsorption - Macaca fascicularis (crab-eating macaque),4/731,45/10949,0.08888888888888889,1.3313877488980088,0.5957896001145884,0.3536657155816454,0.5501466686825595,0.31832612081338035,101866905/102139389/102140490/102123367,4
Organismal Systems,Immune system,mcf04613,Neutrophil extracellular trap formation - Macaca fascicularis (crab-eating macaque),16/731,214/10949,0.07476635514018691,1.1198588542132784,0.4736080959787214,0.3559777871511287,0.5510809974166512,0.31886674253921954,102125658/102140615/102121227/102141214/102137291/102142026/101866246/101925220/102131773/102127119/102116992/102143464/102145713/102123175/102142477/102128371,16
Metabolism,Nucleotide metabolism,mcf00240,Pyrimidine metabolism - Macaca fascicularis (crab-eating macaque),5/731,59/10949,0.0847457627118644,1.2693315402629322,0.5548076163187712,0.3586960569570324,0.5515532227394053,0.31913998177468045,102138702/102116182/101926720/102141481/102132860,5
Human Diseases,Infectious disease: viral,mcf05164,Influenza A - Macaca fascicularis (crab-eating macaque),14/731,186/10949,0.07526881720430108,1.1273847873733138,0.46865202957633106,0.3603757290316987,0.5515532227394053,0.31913998177468045,101866179/102140874/102141214/102137291/102142026/101866246/102138221/101926284/102144774/102116992/102143464/102142532/102119008/102146604,14
Cellular Processes,Transport and catabolism,mcf04136,Autophagy - other - Macaca fascicularis (crab-eating macaque),3/731,32/10949,0.09375,1.4041980164158687,0.6124359072963024,0.3614215217329644,0.5515532227394053,0.31913998177468045,102136293/102128371/102129949,3
Genetic Information Processing,Replication and repair,mcf03420,Nucleotide excision repair - Macaca fascicularis (crab-eating macaque),5/731,60/10949,0.08333333333333333,1.2481760145918832,0.5155663523003706,0.3722332282366493,0.5653731108122692,0.3271364518266481,101865584/102130393/102139788/101866718/102141774,5
Genetic Information Processing,Translation,mcf03013,Nucleocytoplasmic transport - Macaca fascicularis (crab-eating macaque),9/731,117/10949,0.07692307692307693,1.1521624750078923,0.44257747077514764,0.37996663098179745,0.5696655877034547,0.3296201667980107,101865779/101867037/101925872/101864861/102131143/102135093/102144087/102132609/102116951,9
Human Diseases,Drug resistance: antineoplastic,mcf01523,Antifolate resistance - Macaca fascicularis (crab-eating macaque),3/731,33/10949,0.09090909090909091,1.3616465613729636,0.5564839976277859,0.38002211373456096,0.5696655877034547,0.3296201667980107,102144998/101926071/102146604,3
Cellular Processes,Cell growth and death,mcf04110,Cell cycle - Macaca fascicularis (crab-eating macaque),12/731,160/10949,0.075,1.1233584131326948,0.42041800059759865,0.38113338535774244,0.5696655877034547,0.3296201667980107,102146086/102140874/102119572/101866196/102131773/102125093/102143206/101926389/102133206/102136323/101925182/102130151,12
Metabolism,Global and overview maps,mcf01232,Nucleotide metabolism - Macaca fascicularis (crab-eating macaque),7/731,89/10949,0.07865168539325842,1.1780537665811033,0.451101622990021,0.38390506997406726,0.5696655877034547,0.3296201667980107,102138702/102121045/102120165/101926720/102114954/102141481/102132860,7
Organismal Systems,Sensory system,mcf04742,Taste transduction - Macaca fascicularis (crab-eating macaque),7/731,89/10949,0.07865168539325842,1.1780537665811033,0.451101622990021,0.38390506997406726,0.5696655877034547,0.3296201667980107,101925799/102140615/102131510/102121641/101925220/102132529/102134637,7
Human Diseases,Neurodegenerative disease,mcf05020,Prion disease - Macaca fascicularis (crab-eating macaque),23/731,320/10949,0.071875,1.0765518125854991,0.3717298167812916,0.3871191596213514,0.571799859624198,0.3308551002075288,102125658/101866070/102121272/102144192/101867500/102115744/102137291/102142026/102118497/101866246/102134477/102124843/102128569/101926640/101865238/102132307/102143464/101865389/102127531/102123175/101926612/102123367/102137250,23
Metabolism,Metabolism of cofactors and vitamins,mcf00785,Lipoic acid metabolism - Macaca fascicularis (crab-eating macaque),2/731,20/10949,0.1,1.49781121751026,0.5959812505721394,0.38973885683105014,0.5730406936054709,0.331573072141773,101926860/102143082,2
NA,NA,mcf03272,Virion - Hepatitis viruses - Macaca fascicularis (crab-eating macaque),4/731,48/10949,0.08333333333333333,1.2481760145918832,0.46088268101789315,0.40010836645783354,0.5847688905794187,0.3383592469191145,102131971/102138724/101925295/102119735,4
Metabolism,Global and overview maps,mcf01240,Biosynthesis of cofactors - Macaca fascicularis (crab-eating macaque),11/731,148/10949,0.07432432432432433,1.1132380670684365,0.3709662977901236,0.4013475926026446,0.5847688905794187,0.3383592469191145,102142015/102121045/102120165/101865874/102146226/101925793/102117756/101867054/101866909/102130337/102114932,11
Metabolism,Carbohydrate metabolism,mcf00020,Citrate cycle (TCA cycle) - Macaca fascicularis (crab-eating macaque),3/731,35/10949,0.08571428571428572,1.2838381864373656,0.4498378599428873,0.4168277221733814,0.6020164812462648,0.34833905583716535,101925901/101865736/101925790,3
Cellular Processes,Cell motility,mcf04814,Motor proteins - Macaca fascicularis (crab-eating macaque),15/731,208/10949,0.07211538461538461,1.0801523203198988,0.3121537395507531,0.4169244575090592,0.6020164812462648,0.34833905583716535,101865281/101867500/101866335/102117220/102130540/102131957/102120663/102139389/102128569/102135665/101866643/102130659/102129857/101866974/102141554,15
Human Diseases,Cancer: overview,mcf05208,Chemical carcinogenesis - reactive oxygen species - Macaca fascicularis (crab-eating macaque),19/731,269/10949,0.07063197026022305,1.0579335737061315,0.2573143262319748,0.43366331718751,0.6197323242457418,0.35858980513728766,102142023/102138724/102121272/102140172/102141214/101925550/102137291/102142026/102138414/101925657/102118497/101866246/102125035/101865238/102145584/102143464/102123175/102146604/102146075,19
Metabolism,Carbohydrate metabolism,mcf00040,Pentose and glucuronate interconversions - Macaca fascicularis (crab-eating macaque),3/731,36/10949,0.08333333333333333,1.2481760145918832,0.3989166033409283,0.4349674077004274,0.6197323242457418,0.35858980513728766,102117312/101864949/102122997,3
Metabolism,Metabolism of cofactors and vitamins,mcf00790,Folate biosynthesis - Macaca fascicularis (crab-eating macaque),3/731,36/10949,0.08333333333333333,1.2481760145918832,0.3989166033409283,0.4349674077004274,0.6197323242457418,0.35858980513728766,102142023/101866909/102122997,3
Cellular Processes,Cell growth and death,mcf04217,Necroptosis - Macaca fascicularis (crab-eating macaque),12/731,168/10949,0.07142857142857142,1.0698651553644714,0.2440781375167276,0.44754515141327034,0.6348437830619957,0.3673336044523481,102126681/102121272/101866179/101925040/101925110/102143695/102118497/102138221/101925205/102142532/102119008/102144832,12
Human Diseases,Cardiovascular disease,mcf05415,Diabetic cardiomyopathy - Macaca fascicularis (crab-eating macaque),17/731,242/10949,0.07024793388429752,1.0521814337881992,0.2195497380917395,0.45020982193368797,0.6358226432572259,0.367899992992903,102126681/102146086/102140615/102121272/102137291/102142026/102118497/101866246/101925220/101865238/102132307/102116992/102143464/102123175/101925182/102146743/102128371,17
Metabolism,Glycan biosynthesis and metabolism,mcf00515,Mannose type O-glycan biosynthesis - Macaca fascicularis (crab-eating macaque),2/731,23/10949,0.08695652173913043,1.3024445369654434,0.3883490059871204,0.46028696469603003,0.6398133294738253,0.3702090857040441,101925387/102146449,2
Metabolism,Glycan biosynthesis and metabolism,mcf00541,Biosynthesis of various nucleotide sugars - Macaca fascicularis (crab-eating macaque),2/731,23/10949,0.08695652173913043,1.3024445369654434,0.3883490059871204,0.46028696469603003,0.6398133294738253,0.3702090857040441,102145557/102142214,2
