category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
Organismal Systems,Endocrine system,mcf04917,Prolactin signaling pathway - Macaca fascicularis (crab-eating macaque),8/553,70/10949,0.11428571428571428,2.2627744768793594,2.4444274475963965,0.024219147696187857,0.05046785546552664,0.025091167641012734,102141214/102135329/101925779/102126339/102137291/101866246/102133756/102119572,8
Human Diseases,Infectious disease: parasitic,mcf05146,Amoebiasis - Macaca fascicularis (crab-eating macaque),11/553,111/10949,0.0990990990990991,1.9620904810778228,2.3496309728351394,0.024329780485009587,0.05046785546552664,0.025091167641012734,102135875/101925220/101926461/102127262/102116992/101925550/102137291/101866246/102132640/101925182/102140615,11
Human Diseases,Infectious disease: bacterial,mcf05152,Tuberculosis - Macaca fascicularis (crab-eating macaque),16/553,190/10949,0.08421052631578947,1.667307509279528,2.139999556598726,0.031027149047674972,0.06392842119218937,0.03178337415692597,102134477/102136293/101866179/101865168/102119735/102144414/101866377/102131412/101926423/102126339/102127448/102137473/102140649/101925182/101926553/102142621,16
Human Diseases,Cancer: overview,mcf05208,Chemical carcinogenesis - reactive oxygen species - Macaca fascicularis (crab-eating macaque),21/553,269/10949,0.07806691449814127,1.5456684391322761,2.0898550917399317,0.031482701895425784,0.06443459654597145,0.03203502999885431,102141214/101925779/101925657/101925550/102137128/102126339/102137291/101866246/102120762/102124562/101867458/102140241/101867036/102140172/101866436/102126003/7857740/101866092/7857746/101925169/7857741,21
Human Diseases,Cancer: overview,mcf05203,Viral carcinogenesis - Macaca fascicularis (crab-eating macaque),18/553,222/10949,0.08108108108108109,1.6053467572454914,2.101543538207058,0.03216611275200592,0.06539732857527031,0.03251367270157448,102121227/102146405/101926461/102131212/101864919/102135329/102115184/102116653/102137291/101866246/102141177/102145859/101867458/102123367/102136443/102136323/102119572/101864794,18
Metabolism,Lipid metabolism,mcf00565,Ether lipid metabolism - Macaca fascicularis (crab-eating macaque),6/553,48/10949,0.125,2.474909584086799,2.3618356366523603,0.032751978286153414,0.06546701348135496,0.03254831803461845,102140514/102126222/102145183/101865769/101926162/102135864,6
NA,NA,mcf03272,Virion - Hepatitis viruses - Macaca fascicularis (crab-eating macaque),6/553,48/10949,0.125,2.474909584086799,2.3618356366523603,0.032751978286153414,0.06546701348135496,0.03254831803461845,102119735/101866748/102132387/102136275/102139656/102123547,6
Human Diseases,Cardiovascular disease,mcf05416,Viral myocarditis - Macaca fascicularis (crab-eating macaque),9/553,88/10949,0.10227272727272728,2.024926023343745,2.226361965550483,0.033130615438562785,0.06546701348135496,0.03254831803461845,102132578/101864874/102144414/102143442/102135329/102140649/101867042/102146250/102126878,9
Human Diseases,Cancer: specific types,mcf05224,Breast cancer - Macaca fascicularis (crab-eating macaque),13/553,146/10949,0.08904109589041095,1.7629492927741583,2.140408856125294,0.033265077853026015,0.06546701348135496,0.03254831803461845,102115080/102141214/102135329/102137291/101866246/102145859/101867036/101866436/102144714/102133756/102118238/102146984/102116470,13
Organismal Systems,Aging,mcf04213,Longevity regulating pathway - multiple species - Macaca fascicularis (crab-eating macaque),7/553,61/10949,0.11475409836065574,2.272048142768209,2.297688942506587,0.033266625742968646,0.06546701348135496,0.03254831803461845,101926461/101925779/102130114/102137291/101866246/102128414/102131294,7
Organismal Systems,Immune system,mcf04662,B cell receptor signaling pathway - Macaca fascicularis (crab-eating macaque),9/553,89/10949,0.10112359550561797,2.0021740455533656,2.1893745552267645,0.035281117834514965,0.06898919219870124,0.03429944408987375,102134477/102141214/102116992/101865181/102137291/101866246/101867458/102133756/102139656,9
Organismal Systems,Immune system,mcf04621,NOD-like receptor signaling pathway - Macaca fascicularis (crab-eating macaque),16/553,197/10949,0.08121827411167512,1.6080630800157882,1.9862501583196994,0.041190830533589275,0.08003534793551839,0.03979127533224813,101925220/102138546/102146083/102131155/101866865/102144763/102131288/101925205/102126339/102146549/102136355/101867458/102138225/101867362/102115744/102140615,16
Environmental Information Processing,Signal transduction,mcf04668,TNF signaling pathway - Macaca fascicularis (crab-eating macaque),11/553,121/10949,0.09090909090909091,1.7999342429722176,2.0406554074411973,0.0420621442738188,0.08100125298725823,0.04027149557055527,102146405/102141214/101925657/101925205/102126339/102137291/101866246/101867458/102123367/101867362/101925060,11
Human Diseases,Neurodegenerative disease,mcf05012,Parkinson disease - Macaca fascicularis (crab-eating macaque),24/553,327/10949,0.07339449541284404,1.4531579209316987,1.9187444119234995,0.04221563673603035,0.08100125298725823,0.04027149557055527,101926612/101867500/101864869/102124151/101865168/101926461/101866377/102127531/101925657/102137128/101865454/102126339/102120762/102137473/102130095/102126003/101867309/7857740/101926376/102115744/7857746/101925169/123566738/7857741,24
Metabolism,Energy metabolism,mcf00910,Nitrogen metabolism - Macaca fascicularis (crab-eating macaque),3/553,16/10949,0.1875,3.712364376130199,2.504004895722367,0.0439139523583176,0.08373654269567392,0.04163140302030763,101866067/101926704/101926166,3
Environmental Information Processing,Signal transduction,mcf04350,TGF-beta signaling pathway - Macaca fascicularis (crab-eating macaque),10/553,109/10949,0.09174311926605505,1.8164474011646234,1.9757120263408465,0.048508016887326026,0.0919256863235129,0.04570280993282829,102134273/102115287/101866775/102115162/101867066/102145501/102126087/102122724/101925182/101866637,10
Organismal Systems,Endocrine system,mcf04914,Progesterone-mediated oocyte maturation - Macaca fascicularis (crab-eating macaque),9/553,96/10949,0.09375,1.8561821880650995,1.9432278594765033,0.053047021952794045,0.09991064870863664,0.04967270379822497,101926461/102141214/101866865/102130114/102126339/102137291/101866246/101866436/102125259,9
Human Diseases,Infectious disease: parasitic,mcf05143,African trypanosomiasis - Macaca fascicularis (crab-eating macaque),5/553,41/10949,0.12195121951219512,2.4145459356944383,2.0928265853109944,0.05408552560317467,0.10124546561082089,0.05033633640860287,102135875/101925220/102116992/102132640/102140615,5
Cellular Processes,Cell growth and death,mcf04210,Apoptosis - Macaca fascicularis (crab-eating macaque),12/553,142/10949,0.08450704225352113,1.6731783103685403,1.862166612448293,0.05541621367227085,0.10310774301446758,0.05126220722474815,101867500/102115080/102115935/102141214/101925657/101865529/102126339/102137291/101866246/102137473/101867458/102115744,12
Organismal Systems,Environmental adaptation,mcf04714,Thermogenesis - Macaca fascicularis (crab-eating macaque),20/553,273/10949,0.07326007326007326,1.450496459538051,1.7384621826462572,0.06072032325081371,0.11229601950602294,0.05583035428895363,102146405/101926461/102137495/101925657/102137128/102130114/102146325/102135743/101867274/102128414/102134973/102123367/101925399/102144714/102126003/7857740/7857746/101925169/7857741/102129027,20
Cellular Processes,Cell growth and death,mcf04114,Oocyte meiosis - Macaca fascicularis (crab-eating macaque),11/553,129/10949,0.08527131782945736,1.6883104139506848,1.8136872072331545,0.061519425248380916,0.11295479918858614,0.05615788061836102,102134477/101865168/101926461/102131212/101866377/102141214/102136827/102115184/102130114/102115744/102125259,11
Human Diseases,Neurodegenerative disease,mcf05014,Amyotrophic lateral sclerosis - Macaca fascicularis (crab-eating macaque),29/553,426/10949,0.06807511737089202,1.3478380833524353,1.688919571217463,0.062105089193892106,0.11295479918858614,0.05615788061836102,102141308/102134477/101926612/101867500/102133810/102136293/101865971/102136360/101925657/102137128/101925647/101865454/101866091/102137473/102145460/101866847/102130095/101926470/102118605/102126003/102137773/7857740/101925060/101866879/101865563/7857746/101925169/102130385/7857741,29
Metabolism,Lipid metabolism,mcf00564,Glycerophospholipid metabolism - Macaca fascicularis (crab-eating macaque),9/553,99/10949,0.09090909090909091,1.7999342429722176,1.8439699567495609,0.062180329195019736,0.11295479918858614,0.05615788061836102,102126222/102145183/102121328/102119326/102134655/101926162/102135864/102121522/101926633,9
Organismal Systems,Immune system,mcf04640,Hematopoietic cell lineage - Macaca fascicularis (crab-eating macaque),9/553,104/10949,0.08653846153846154,1.7133989428293226,1.6858975421727282,0.07950823547456175,0.1435825193570027,0.07138510305765607,102133302/101864991/102144414/101866748/102143442/102124214/102140649/102133649/102126394,9
Organismal Systems,Environmental adaptation,mcf04710,Circadian rhythm - Macaca fascicularis (crab-eating macaque),4/553,33/10949,0.12121212121212122,2.399912323962957,1.8574745321583486,0.08287306969837706,0.14878381518948394,0.07397103789636611,102136827/102146956/102128414/102142259,4
Human Diseases,Substance dependence,mcf05030,Cocaine addiction - Macaca fascicularis (crab-eating macaque),5/553,49/10949,0.10204081632653061,2.020334354356571,1.650912763366229,0.09976359682573714,0.17806641991570527,0.08852950758709843,102146405/102133810/101926461/102123367/101866879,5
Human Diseases,Immune disease,mcf05321,Inflammatory bowel disease - Macaca fascicularis (crab-eating macaque),6/553,64/10949,0.09375,1.8561821880650995,1.584304965909294,0.10316049436462102,0.18306515473952978,0.0910147349125041,101866179/102144414/102140649/102133649/101925182/102142259,6
Metabolism,Metabolism of terpenoids and polyketides,mcf00900,Terpenoid backbone biosynthesis - Macaca fascicularis (crab-eating macaque),3/553,23/10949,0.13043478260869565,2.5825143486123125,1.7521762968298744,0.10740400772937844,0.1895001745570068,0.09421404186787583,101865059/101926043/101926249,3
Cellular Processes,Transport and catabolism,mcf04137,Mitophagy - animal - Macaca fascicularis (crab-eating macaque),9/553,112/10949,0.08035714285714286,1.5910133040557997,1.449935076946074,0.11275705861867205,0.19780809711961325,0.09834450225387938,101864869/102143296/102121325/102131884/101925779/102126339/102126087/101866092/101925628,9
Cellular Processes,Cell growth and death,mcf04115,p53 signaling pathway - Macaca fascicularis (crab-eating macaque),7/553,81/10949,0.08641975308641975,1.7110486013439599,1.4813708881574479,0.11415251921600653,0.19799335253849717,0.09843660592519148,102115080/102135329/102137473/101867036/102136323/102119572/101865915,7
Human Diseases,Infectious disease: parasitic,mcf05140,Leishmaniasis - Macaca fascicularis (crab-eating macaque),7/553,81/10949,0.08641975308641975,1.7110486013439599,1.4813708881574479,0.11415251921600653,0.19799335253849717,0.09843660592519148,101866179/102144414/102116992/102124562/102140649/101867458/101925182,7
Metabolism,Amino acid metabolism,mcf00220,Arginine biosynthesis - Macaca fascicularis (crab-eating macaque),3/553,24/10949,0.125,2.474909584086799,1.6682345843401531,0.1183768204059463,0.2030261668414833,0.1009387765884282,101926081/101926704/101926166,3
Organismal Systems,Endocrine system,mcf04614,Renin-angiotensin system - Macaca fascicularis (crab-eating macaque),3/553,24/10949,0.125,2.474909584086799,1.6682345843401531,0.1183768204059463,0.2030261668414833,0.1009387765884282,102129705/102131283/101926221,3
Human Diseases,Cancer: overview,mcf05207,Chemical carcinogenesis - receptor activation - Macaca fascicularis (crab-eating macaque),14/553,196/10949,0.07142857142857142,1.4142340480495996,1.3496023640784371,0.12060226200779632,0.20569385797996373,0.1022650759715232,102135875/102146405/101926487/101926461/102141214/102116992/102135329/101866865/102130114/102137291/101866246/102145859/102140241/102123367,14
Metabolism,Amino acid metabolism,mcf00250,"Alanine, aspartate and glutamate metabolism - Macaca fascicularis (crab-eating macaque)",4/553,38/10949,0.10526315789473684,2.0841343865994095,1.543972158233082,0.12333316935176833,0.2091894087900159,0.10400296339637341,101926081/101866140/101926704/101926166,4
Human Diseases,Infectious disease: parasitic,mcf05145,Toxoplasmosis - Macaca fascicularis (crab-eating macaque),9/553,116/10949,0.07758620689655173,1.5361507763297375,1.3388699271362596,0.13188076355374387,0.22245821104944707,0.11059983062633233,101866179/102144414/102126339/102140649/101867458/102132640/101925182/101925060/102131294,9
Metabolism,Nucleotide metabolism,mcf00230,Purine metabolism - Macaca fascicularis (crab-eating macaque),10/553,134/10949,0.07462686567164178,1.4775579606488354,1.2828091554222028,0.13993034431519702,0.23474653390582234,0.11670923166927562,102137767/102132529/102130114/102134008/102132860/102122757/102130472/102139183/102114976/102146467,10
Metabolism,Metabolism of cofactors and vitamins,mcf00760,Nicotinate and nicotinamide metabolism - Macaca fascicularis (crab-eating macaque),4/553,40/10949,0.1,1.9799276672694397,1.4319516990681542,0.14148066847389112,0.23605741968198138,0.11736096641140854,102117756/102144763/102114976/102126394,4
Human Diseases,Infectious disease: viral,mcf05164,Influenza A - Macaca fascicularis (crab-eating macaque),13/553,186/10949,0.06989247311827956,1.3838204126076725,1.2176281911395535,0.14730829750316715,0.244452147748499,0.12153458399976806,102135875/101866179/102144414/102141214/102116992/102137291/101866246/102120762/102137473/102140649/101867458/101865059/102130385,13
Organismal Systems,Endocrine system,mcf04920,Adipocytokine signaling pathway - Macaca fascicularis (crab-eating macaque),6/553,71/10949,0.08450704225352113,1.6731783103685403,1.312446431560464,0.1482073021279438,0.24462172985633737,0.12161889535117065,102137495/102130588/102126339/102128414/101867458/101866264,6
Organismal Systems,Digestive system,mcf04975,Fat digestion and absorption - Macaca fascicularis (crab-eating macaque),4/553,41/10949,0.0975609756097561,1.9316367485555508,1.378360437812551,0.15092879202748208,0.24778149279378073,0.12318983869397637,102126222/102145183/102135864/102117645,4
Human Diseases,Immune disease,mcf05323,Rheumatoid arthritis - Macaca fascicularis (crab-eating macaque),8/553,104/10949,0.07692307692307693,1.5230212825149534,1.2359988805127025,0.15482182926538315,0.25282075310889696,0.12569521412923043,102144414/102123994/101926423/102127448/102140649/102140241/101925182/102142621,8
NA,NA,mcf04081,Hormone signaling - Macaca fascicularis (crab-eating macaque),15/553,224/10949,0.06696428571428571,1.3258444200464996,1.13640326186002,0.16194486416923853,0.2630532978833663,0.1307825413786666,101925220/101926461/102116249/102125173/102130588/102130114/102137291/101866246/101867066/101866657/102127819/102116839/102146536/102140615/101926221,15
Genetic Information Processing,"Folding, sorting and degradation",mcf04141,Protein processing in endoplasmic reticulum - Macaca fascicularis (crab-eating macaque),12/553,175/10949,0.06857142857142857,1.3576646861276156,1.1000272045191546,0.1746538547809608,0.28220386009344717,0.14030365065506545,101926487/101866865/101925657/102126339/102140439/101866505/102121336/101925077/101867309/102136287/102145595/102131294,12
Metabolism,Nucleotide metabolism,mcf00240,Pyrimidine metabolism - Macaca fascicularis (crab-eating macaque),5/553,59/10949,0.0847457627118644,1.6779048027707113,1.2041417134453087,0.1763789520956604,0.2834991533684175,0.14094763325362777,101866233/102116182/102132860/102139183/102114976,5
Human Diseases,Infectious disease: viral,mcf05162,Measles - Macaca fascicularis (crab-eating macaque),10/553,144/10949,0.06944444444444445,1.3749497689371108,1.0445729501965337,0.1919868602743414,0.3069789901261604,0.15262113344177358,102135329/102126339/102137291/101866246/102137473/101867458/102133756/101867362/102119572/102131294,10
Cellular Processes,Cellular community - eukaryotes,mcf04550,Signaling pathways regulating pluripotency of stem cells - Macaca fascicularis (crab-eating macaque),10/553,145/10949,0.06896551724137931,1.3654673567375444,1.0217323169507242,0.19761706158296996,0.31434423785477605,0.15628292298625932,102141214/101866775/102137291/101866246/101867066/102144714/102122724/102133756/102143086/102146984,10
Human Diseases,Drug resistance: antineoplastic,mcf01524,Platinum drug resistance - Macaca fascicularis (crab-eating macaque),6/553,78/10949,0.07692307692307693,1.5230212825149534,1.069125626170464,0.20055720561173035,0.31707701733615684,0.15764158242325646,102123248/101925657/102137291/101866246/102137473/102136323,6
Metabolism,Glycan biosynthesis and metabolism,mcf00514,Other types of O-glycan biosynthesis - Macaca fascicularis (crab-eating macaque),4/553,46/10949,0.08695652173913043,1.7216762324082082,1.131214952254666,0.20140071133729834,0.31707701733615684,0.15764158242325646,102139646/102128719/101866582/102136150,4
Metabolism,Amino acid metabolism,mcf00310,Lysine degradation - Macaca fascicularis (crab-eating macaque),5/553,62/10949,0.08064516129032258,1.596715860701161,1.0866911731460611,0.20278964643056163,0.3176348033376654,0.15791889759630204,102140141/102122792/102120149/102128002/102138188,5
Human Diseases,Cancer: specific types,mcf05217,Basal cell carcinoma - Macaca fascicularis (crab-eating macaque),5/553,63/10949,0.07936507936507936,1.5713711644995552,1.0489414644304125,0.21187515794901335,0.328782480395787,0.1634612023226097,102115080/102145501/102133756/102146984/102116470,5
Human Diseases,Endocrine and metabolic disease,mcf04930,Type II diabetes mellitus - Macaca fascicularis (crab-eating macaque),4/553,47/10949,0.0851063829787234,1.6850448232080335,1.0854545751059914,0.21204863556470951,0.328782480395787,0.1634612023226097,102126339/102137291/101866246/102121518,4
Genetic Information Processing,"Folding, sorting and degradation",mcf04130,SNARE interactions in vesicular transport - Macaca fascicularis (crab-eating macaque),3/553,32/10949,0.09375,1.8561821880650995,1.1186297035342396,0.21798794134195418,0.33461148995989964,0.16635921839254397,102127507/102136109/101866750,3
Cellular Processes,Transport and catabolism,mcf04136,Autophagy - other - Macaca fascicularis (crab-eating macaque),3/553,32/10949,0.09375,1.8561821880650995,1.1186297035342396,0.21798794134195418,0.33461148995989964,0.16635921839254397,102136293/101865971/101925212,3
Metabolism,Lipid metabolism,mcf00061,Fatty acid biosynthesis - Macaca fascicularis (crab-eating macaque),2/553,18/10949,0.1111111111111111,2.199919630299377,1.1750471360308627,0.22984977534621803,0.3510640847327808,0.17453897578005556,102137495/102138812,2
Organismal Systems,Immune system,mcf04657,IL-17 signaling pathway - Macaca fascicularis (crab-eating macaque),7/553,100/10949,0.07,1.3859493670886076,0.8941951357968109,0.24086092128571107,0.36606090512234307,0.181994963973049,101926487/102144009/101866865/102126339/101867458/102133756/101867362,7
Cellular Processes,Cell motility,mcf04814,Motor proteins - Macaca fascicularis (crab-eating macaque),13/553,208/10949,0.0625,1.2374547920433996,0.797419905051028,0.25296047790341564,0.3825559936765941,0.19019584804768094,102125264/101867500/102114895/101865173/102139389/101866335/101865454/102130540/102130659/102135846/102137773/101866391/102119575,13
Organismal Systems,Digestive system,mcf04979,Cholesterol metabolism - Macaca fascicularis (crab-eating macaque),4/553,51/10949,0.0784313725490196,1.5528844449172075,0.9127311706509711,0.25603921794921,0.38531392112944834,0.19156701033351622,102129758/101926160/101866337/102117645,4
Metabolism,Glycan biosynthesis and metabolism,mcf00512,Mucin type O-glycan biosynthesis - Macaca fascicularis (crab-eating macaque),3/553,35/10949,0.08571428571428572,1.6970808576595195,0.9526251190762537,0.2589388307047783,0.38777668793349723,0.19279142722563727,102139646/102128719/102122701,3
Metabolism,Glycan biosynthesis and metabolism,mcf00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Macaca fascicularis (crab-eating macaque),2/553,20/10949,0.1,1.9799276672694397,1.011615859114565,0.26797297307301915,0.39935778025930524,0.19854921356968716,102145281/102115486,2
Metabolism,Carbohydrate metabolism,mcf00620,Pyruvate metabolism - Macaca fascicularis (crab-eating macaque),4/553,53/10949,0.07547169811320754,1.4942850319014638,0.831914456635627,0.27868925135292194,0.41332173992921273,0.20549169309012805,101925577/101925612/102138812/101926610,4
Cellular Processes,Cell growth and death,mcf04215,Apoptosis - multiple species - Macaca fascicularis (crab-eating macaque),3/553,37/10949,0.08108108108108109,1.6053467572454914,0.8506476925526432,0.2867737015018233,0.4232669536589411,0.21043616760002215,102140795/102126339/102137473,3
Metabolism,Metabolism of cofactors and vitamins,mcf00770,Pantothenate and CoA biosynthesis - Macaca fascicularis (crab-eating macaque),2/553,22/10949,0.09090909090909091,1.7999342429722176,0.8661876386163654,0.3060679371373971,0.44958304641713354,0.22351977277724794,102115196/102116182,2
Metabolism,Metabolism of cofactors and vitamins,mcf00670,One carbon pool by folate - Macaca fascicularis (crab-eating macaque),3/553,39/10949,0.07692307692307693,1.5230212825149534,0.7546335581583193,0.3148249618514635,0.4602441108971395,0.22882014771159004,101866727/101865874/101925793,3
Metabolism,Global and overview maps,mcf01212,Fatty acid metabolism - Macaca fascicularis (crab-eating macaque),4/553,57/10949,0.07017543859649122,1.3894229243996066,0.6798325428097799,0.3247916608798811,0.47256417009537205,0.2349453271518222,102120948/102132033/102137495/102138812,4
Metabolism,Amino acid metabolism,mcf00270,Cysteine and methionine metabolism - Macaca fascicularis (crab-eating macaque),4/553,58/10949,0.06896551724137931,1.3654673567375444,0.6436140773127531,0.3364144843286179,0.48487909243608307,0.24106795269409242,101866727/101925612/101926607/101865874,4
Organismal Systems,Endocrine system,mcf04923,Regulation of lipolysis in adipocytes - Macaca fascicularis (crab-eating macaque),4/553,58/10949,0.06896551724137931,1.3654673567375444,0.6436140773127531,0.3364144843286179,0.48487909243608307,0.24106795269409242,101926461/102130114/102137291/101866246,4
Organismal Systems,Immune system,mcf04620,Toll-like receptor signaling pathway - Macaca fascicularis (crab-eating macaque),7/553,113/10949,0.061946902654867256,1.2265038646801836,0.5581837186572856,0.3452381996297473,0.4952716228333291,0.2462348201982949,102137879/102141214/102126339/102137291/101866246/101867458/101925060,7
Organismal Systems,Endocrine system,mcf03320,PPAR signaling pathway - Macaca fascicularis (crab-eating macaque),5/553,77/10949,0.06493506493506493,1.285667316408727,0.5801603178169573,0.34876651003038933,0.4980061329271141,0.24759434004605363,102120948/102132033/102129758/102137495/101926043,5
Human Diseases,Substance dependence,mcf05034,Alcoholism - Macaca fascicularis (crab-eating macaque),12/553,207/10949,0.057971014492753624,1.1477841549388055,0.49507078187377845,0.3535587879887261,0.5025117958913838,0.24983442621035712,102121227/102146405/101865168/101926461/102125173/101866377/102141214/101866657/102123367/101866436/101866879/101866264,12
Metabolism,Glycan biosynthesis and metabolism,mcf00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Macaca fascicularis (crab-eating macaque),2/553,25/10949,0.08,1.5839421338155517,0.6741333237608105,0.3623821862284372,0.5126789454936876,0.2548892408591967,101926231/102130633,2
Metabolism,Carbohydrate metabolism,mcf00650,Butanoate metabolism - Macaca fascicularis (crab-eating macaque),2/553,26/10949,0.07692307692307693,1.5230212825149534,0.6157889523031997,0.3807908151613333,0.5313762738842241,0.26418501530331734,101866052/101926043,2
Environmental Information Processing,Signal transduction,mcf04392,Hippo signaling pathway - multiple species - Macaca fascicularis (crab-eating macaque),2/553,26/10949,0.07692307692307693,1.5230212825149534,0.6157889523031997,0.3807908151613333,0.5313762738842241,0.26418501530331734,101866132/101925522,2
Organismal Systems,Digestive system,mcf04977,Vitamin digestion and absorption - Macaca fascicularis (crab-eating macaque),2/553,26/10949,0.07692307692307693,1.5230212825149534,0.6157889523031997,0.3807908151613333,0.5313762738842241,0.26418501530331734,102123075/101866140,2
Organismal Systems,Digestive system,mcf04974,Protein digestion and absorption - Macaca fascicularis (crab-eating macaque),7/553,118/10949,0.059322033898305086,1.174533361939498,0.4396246187354137,0.38695437708019587,0.5375339084326702,0.2672464142730574,102127262/102124503/102123840/102131986/102121665/102131283/102123592,7
Environmental Information Processing,Signal transduction,mcf04330,Notch signaling pathway - Macaca fascicularis (crab-eating macaque),4/553,63/10949,0.06349206349206349,1.257096931599644,0.4719867726767409,0.39455982773069553,0.5431832605978634,0.2700551098463576,102138674/102141177/102142627/101864794,4
Human Diseases,Infectious disease: bacterial,mcf05134,Legionellosis - Macaca fascicularis (crab-eating macaque),4/553,63/10949,0.06349206349206349,1.257096931599644,0.4719867726767409,0.39455982773069553,0.5431832605978634,0.2700551098463576,102137473/101867458/102118605/102131294,4
Human Diseases,Endocrine and metabolic disease,mcf04932,Non-alcoholic fatty liver disease - Macaca fascicularis (crab-eating macaque),11/553,195/10949,0.05641025641025641,1.1168822738442992,0.379819944563355,0.3972956832017422,0.5445079229595305,0.2707136939109615,102130588/101925657/102137128/102126339/102137291/101866246/102128414/102133756/102126003/7857740/101925169,11
Environmental Information Processing,Membrane transport,mcf02010,ABC transporters - Macaca fascicularis (crab-eating macaque),3/553,46/10949,0.06521739130434782,1.2912571743061563,0.45654055895276274,0.4124812892490546,0.5628078035531544,0.2798118687303528,102126205/102123075/102117645,3
Metabolism,Energy metabolism,mcf00190,Oxidative phosphorylation - Macaca fascicularis (crab-eating macaque),10/553,179/10949,0.055865921787709494,1.106104842049966,0.33010392761542195,0.4180564162246785,0.565234465311185,0.28101833523100234,101926423/102137128/102127448/102134973/102126003/7857740/102142621/7857746/101925169/7857741,10
Cellular Processes,Cell growth and death,mcf04110,Cell cycle - Macaca fascicularis (crab-eating macaque),9/553,160/10949,0.05625,1.1137093128390596,0.3341659955963186,0.4190682638319956,0.565234465311185,0.28101833523100234,102115080/102131212/102135329/102115184/102145859/102133756/101925182/102136323/102119572,9
Organismal Systems,Digestive system,mcf04976,Bile secretion - Macaca fascicularis (crab-eating macaque),5/553,84/10949,0.05952380952380952,1.1785283733746663,0.37881646785190853,0.4197832511105869,0.565234465311185,0.28101833523100234,101926461/101866067/102130114/102124503/101926249,5
Metabolism,Lipid metabolism,mcf01040,Biosynthesis of unsaturated fatty acids - Macaca fascicularis (crab-eating macaque),2/553,29/10949,0.06896551724137931,1.3654673567375444,0.45449917219116803,0.4345481126022004,0.5800272633429371,0.2883728893698813,102120948/102132033,2
Organismal Systems,Sensory system,mcf04744,Phototransduction - Macaca fascicularis (crab-eating macaque),2/553,29/10949,0.06896551724137931,1.3654673567375444,0.45449917219116803,0.4345481126022004,0.5800272633429371,0.2883728893698813,101865168/101866377,2
Human Diseases,Infectious disease: parasitic,mcf05144,Malaria - Macaca fascicularis (crab-eating macaque),3/553,48/10949,0.0625,1.2374547920433996,0.38024648832234537,0.43970030947681327,0.584363614759228,0.29052879869737036,102129227/101925182/102139656,3
Organismal Systems,Circulatory system,mcf04260,Cardiac muscle contraction - Macaca fascicularis (crab-eating macaque),6/553,106/10949,0.05660377358490566,1.120713773926098,0.28802610802969747,0.4476934783646388,0.5924219735256212,0.29453518313463073,102130815/102124503/102135846/102132307/7857740/101925502,6
Genetic Information Processing,"Folding, sorting and degradation",mcf03050,Proteasome - Macaca fascicularis (crab-eating macaque),3/553,49/10949,0.061224489795918366,1.2122006126139426,0.34334304070297367,0.453129191521761,0.5970414669406894,0.2968318625283729,101926612/102130095/102119492,3
Organismal Systems,Digestive system,mcf04978,Mineral absorption - Macaca fascicularis (crab-eating macaque),4/553,69/10949,0.057971014492753624,1.1477841549388055,0.2840107605557257,0.46313458726273893,0.6076167448276105,0.3020895868335454,101866950/102124503/102146536/101867369,4
Organismal Systems,Excretory system,mcf04966,Collecting duct acid secretion - Macaca fascicularis (crab-eating macaque),2/553,31/10949,0.06451612903225806,1.2773726885609287,0.3566726616412832,0.4689604436785467,0.6084952286229051,0.30252634373502907,101866067/102127448,2
Metabolism,Global and overview maps,mcf01232,Nucleotide metabolism - Macaca fascicularis (crab-eating macaque),5/553,89/10949,0.056179775280898875,1.1123189141963143,0.2453747169997072,0.46975038822028825,0.6084952286229051,0.30252634373502907,101866233/102134008/102132860/102139183/102114976,5
Organismal Systems,Sensory system,mcf04742,Taste transduction - Macaca fascicularis (crab-eating macaque),5/553,89/10949,0.056179775280898875,1.1123189141963143,0.2453747169997072,0.46975038822028825,0.6084952286229051,0.30252634373502907,101925220/101925799/101926461/102132529/102140615,5
Cellular Processes,Cell growth and death,mcf04217,Necroptosis - Macaca fascicularis (crab-eating macaque),9/553,168/10949,0.05357142857142857,1.0606755360371998,0.18278290031882152,0.47705039636714497,0.6153549230450147,0.30593678670161883,101866179/101866865/101925205/102126339/102120762/101926704/101867362/102135526/101926166,9
Metabolism,Metabolism of other amino acids,mcf00410,beta-Alanine metabolism - Macaca fascicularis (crab-eating macaque),2/553,32/10949,0.0625,1.2374547920433996,0.3102423611808379,0.48569194383431946,0.6238804466825778,0.31017543208974374,102116182/101865174,2
Genetic Information Processing,Replication and repair,mcf03450,Non-homologous end-joining - Macaca fascicularis (crab-eating macaque),1/553,13/10949,0.07692307692307693,1.5230212825149534,0.4351696625387138,0.49040061842381266,0.6248681350256771,0.310666482354614,101866882,1
Metabolism,Amino acid metabolism,mcf00330,Arginine and proline metabolism - Macaca fascicularis (crab-eating macaque),3/553,52/10949,0.057692307692307696,1.142265961886215,0.23716250317336562,0.49256706409190176,0.6248681350256771,0.310666482354614,101926835/101926607/101865174,3
