ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
BP,GO:0032535,regulation of cellular component size,24/1420,120/15876,0.2,2.236056338028169,4.259737843543392,1.370195453959282e-4,0.003417133784569185,0.0028986933352052593,SEMA3E/KANK1/FCHSD2/SSH2/ULK2/GSN/SEMA5A/CDKL5/FER/SEMA4D/CYFIP1/CAPZA1/ADD3/ARPC5/SSH1/SLC12A9/PRR16/SEMA6A/SEMA3C/IQANK1/SEMA6D/SEMA7A/BAIAP2/SLC12A2,24
BP,GO:0050793,regulation of developmental process,51/1420,338/15876,0.15088757396449703,1.6869655804650385,4.001038577520012,1.4468705557528066e-4,0.003564879863270469,0.003024023685327363,ADGRB3/SEMA3E/PAK1/TIAM1/TMEM178A/MYO10/PHIP/ULK2/NEDD4/FTO/PPP1R16B/ERMN/SEMA5A/CDKL5/MYCBP2/SEMA4D/PDE3A/TNFRSF21/MYH10/BRINP3/SRGN/BRINP1/NELL1/PLEKHO1/SYNDIG1/CDH2/RUNX1/ENPP1/RFLNB/HECW1/WWC2/NEDD4L/APC/THY1/VCAN/LAMA4/FMNL2/SEMA6A/PLXNA4/RUNX2/VEGFA/FMNL3/RDX/SEMA3C/FGFR1/PLEKHB2/SEMA6D/SOX6/SEMA7A/RHOBTB1/DAAM2,51
BP,GO:0010721,negative regulation of cell development,11/1420,35/15876,0.3142857142857143,3.513802816901408,4.666066275989741,1.5614308473965258e-4,0.00380134057491178,0.0032246090683076124,SEMA3E/TMEM178A/ULK2/SEMA5A/SEMA4D/RFLNB/SEMA6A/SEMA3C/SEMA6D/SEMA7A/DAAM2,11
BP,GO:0055082,intracellular chemical homeostasis,40/1420,247/15876,0.16194331983805668,1.8105719336260477,4.023939222177587,1.6445702062449727e-4,0.0039566424373776105,0.0033563488543550657,SLC24A3/PLCB4/FTH1/TMEM178A/DMXL2/ATP13A3/CA2/STIM1/ATP1B1/RYR3/PSEN1/ATP2C1/TRPC3/SLC4A7/ATP2B2/PLCH1/TMEM165/ATP2B1/ATP6V0A1/ATP13A4/TRPC1/HTR2A/ATP1A1/MICU3/CLIC2/HK2/RYR2/ATP1B3/TRPM2/CALB2/SLC24A2/MCUB/SLC9A9/PLCE1/SLC24A4/SLC11A1/PLCB1/LOC101867369/PLCD1/CCDC47,40
BP,GO:0097553,calcium ion transmembrane import into cytosol,14/1420,53/15876,0.2641509433962264,2.953281955886261,4.464115558863914,1.6833230865925138e-4,0.004002785711722897,0.003395491366835328,PLCB4/CACNA1D/RYR3/PLCH1/CACNA1C/HTR2A/CACNA1A/CLIC2/RYR2/TRPM2/PLCE1/SLC8A1/PLCB1/PLCD1,14
BP,GO:0050770,regulation of axonogenesis,13/1420,47/15876,0.2765957446808511,3.0924183398261915,4.5024373320908015,1.7275433769237643e-4,0.004060719776792066,0.0034446357957294174,SEMA3E/PAK1/TIAM1/ULK2/SEMA5A/CDKL5/SEMA4D/CDH2/SEMA6A/PLXNA4/SEMA3C/SEMA6D/SEMA7A,13
BP,GO:0019725,cellular homeostasis,43/1420,274/15876,0.15693430656934307,1.7545697542921763,3.948766987547396,1.9586475279130541e-4,0.0045516297665706765,0.0038610659401922412,SLC24A3/PLCB4/FTH1/TMEM178A/DMXL2/ATP13A3/CA2/STIM1/ATP1B1/RYR3/PSEN1/ATP2C1/TRPC3/SLC4A7/ATP2B2/PLCH1/TMEM165/ATP2B1/ATP6V0A1/ATP13A4/TRPC1/HTR2A/ATP1A1/SLC12A9/MICU3/CLIC2/HK2/RYR2/ATP1B3/TRPM2/CALB2/SLC24A2/MCUB/SLC9A9/PLCE1/SELENOT/SLC24A4/SLC11A1/PLCB1/LOC101867369/PLCD1/CCDC47/SLC12A2,43
BP,GO:0001667,ameboidal-type cell migration,11/1420,36/15876,0.3055555555555556,3.4161971830985913,4.548655068145193,2.0682884970685261e-4,0.004752415703938355,0.004031389051648647,SEMA3E/SEMA5A/SEMA4D/AMOTL1/SEMA6A/SEMA3C/NRP1/RADIL/SEMA6D/SEMA7A/CORO1C,11
BP,GO:0008361,regulation of cell size,12/1420,42/15876,0.2857142857142857,3.1943661971830988,4.462881946581103,2.183348151527059e-4,0.004961052188747595,0.004208371641773794,SEMA3E/ULK2/SEMA5A/CDKL5/SEMA4D/SLC12A9/PRR16/SEMA6A/SEMA3C/SEMA6D/SEMA7A/SLC12A2,12
BP,GO:0006470,protein dephosphorylation,26/1420,139/15876,0.18705035971223022,2.091275711824906,4.050026701302231,2.30145515607958e-4,0.005171951422178836,0.00438727368099381,PTPRM/PTPRT/PTPRD/PTPRK/SSH2/PPM1K/PPM1B/PTPRB/PPM1L/PPM1A/PPP2R5A/CTTNBP2/PTPN11/PTPRO/SSH1/PTPRZ1/DUSP10/PTPN12/PTEN/PTPRG/PTPN4/PTP4A2/CDC14B/DUSP16/PTPRR/PTPDC1,26
BP,GO:0010977,negative regulation of neuron projection development,9/1420,26/15876,0.34615384615384615,3.8700975081256765,4.590348534129325,2.737271254023207e-4,0.006019053456427375,0.005105855151816916,SEMA3E/ULK2/SEMA5A/SEMA4D/THY1/SEMA6A/SEMA3C/SEMA6D/SEMA7A,9
BP,GO:0048640,negative regulation of developmental growth,9/1420,26/15876,0.34615384615384615,3.8700975081256765,4.590348534129325,2.737271254023207e-4,0.006019053456427375,0.005105855151816916,SEMA3E/ULK2/SEMA5A/SEMA4D/WWC2/SEMA6A/SEMA3C/SEMA6D/SEMA7A,9
BP,GO:0007528,neuromuscular junction development,6/1420,12/15876,0.5,5.590140845070422,4.985253574579017,2.9152552231598885e-4,0.006342230778044651,0.005380000680590701,GPHN/NEDD4/UNC13C/MYCBP2/PDZRN3/UNC13B,6
BP,GO:0048870,cell motility,61/1420,439/15876,0.13895216400911162,1.5535243350765182,3.6860777910952853,3.513649556303264e-4,0.0075635929922528156,0.006416060353227456,ASTN2/SEMA3E/ELMO1/SRGAP2/ASTN1/ABI2/ABI1/SEMA5A/JAM3/SEMA4D/SRGAP3/DCLK1/SHTN1/AMOTL1/ARPC5/VAV3/NCKAP1/DCC/PHACTR1/CLEC7A/CSF1R/WWC2/IL16/NEDD9/APC/THY1/LAMA4/CFAP46/FMNL2/SEMA6A/PLXNA4/VEGFA/PTEN/FMNL3/SRGAP1/SEMA3C/RELN/NAV1/CTNNA2/SDC3/NRP1/RADIL/DISC1/PALLD/TNFAIP3/CX3CR1/CARMIL1/ITGB4/SEMA6D/SST/GPC5/SEMA7A/DOCK5/CTNNA1/CORO1C/PDGFB/GPC6/PRCP/MTUS1/ABI3/DOCK1,61
BP,GO:0009719,response to endogenous stimulus,47/1420,317/15876,0.14826498422712933,1.6576442884435953,3.7068653669966,3.8814027720033856e-4,0.008268196529944712,0.007013762903795592,GAREM1/TGFBR2/LDLRAD4/KIDINS220/ADAM9/NCOA2/TGFBR1/ADIPOR2/CD63/PDE8A/NR3C1/ESRRG/PIK3R3/ABHD2/PIK3R1/CRHBP/SMAD1/LPIN2/IRS2/BMP2/SMURF1/PTPN12/VWC2/VEGFA/CHRDL1/PID1/NRP2/FGFR1/SKIL/NR1D2/GSK3B/RGMB/TGFB2/NRP1/FSTL5/FGFR2/LPIN1/NTRK2/PMEPA1/INSIG1/SPHK1/LGR5/NR3C2/LEMD3/VWC2L/CYP27A1/GRB14,47
BP,GO:0034329,cell junction assembly,21/1420,106/15876,0.19811320754716982,2.214961466914696,3.933476497991813,4.0046792594521146e-4,0.008442854727401623,0.007161922321841655,KIRREL3/CTNND2/PKP2/MYCBP2/NLGN1/CDH19/ROCK2/PCLO/FLOT1/SYNDIG1/CDH2/CLDN1/THY1/CDH20/PCDH15/CDH7/LRFN5/DST/ITGB4/CDHR3/CDH11,21
BP,GO:0030705,cytoskeleton-dependent intracellular transport,19/1420,92/15876,0.20652173913043478,2.308971218616044,3.946321325976173,4.315062951984931e-4,0.008931221735664439,0.007576195300669151,MYO6/MYO10/CCDC88A/DYNC1I2/TRAK1/DYNC2LI1/DTNBP1/MYO1D/MYO1E/HOOK3/BORCS5/TMEM108/MYO5A/STAU2/HSPA8/DYNLL1/SSX2IP/SYBU/IFT122,19
BP,GO:0051241,negative regulation of multicellular organismal process,22/1420,114/15876,0.19298245614035087,2.1575982209043736,3.887600095582134,4.3236721360918304e-4,0.008931221735664439,0.007576195300669151,ADGRB3/SEMA3E/TMEM178A/ULK2/SEMA5A/SEMA4D/IRAK3/TNFRSF21/SAMSN1/SRGN/CRHBP/RFLNB/WWC2/SEMA6A/PAG1/SEMA3C/ANXA5/CD84/CD86/SEMA6D/SEMA7A/DAAM2,22
BP,GO:0043583,ear development,6/1420,13/15876,0.46153846153846156,5.160130010834237,4.702869056169959,5.004877523972476e-4,0.010133638154973973,0.008596183595108536,TTC39C/MYO6/SLC4A7/USH1C/PCDH15/WHRN,6
BP,GO:0048839,inner ear development,6/1420,13/15876,0.46153846153846156,5.160130010834237,4.702869056169959,5.004877523972476e-4,0.010133638154973973,0.008596183595108536,TTC39C/MYO6/SLC4A7/USH1C/PCDH15/WHRN,6
BP,GO:0051093,negative regulation of developmental process,16/1420,72/15876,0.2222222222222222,2.484507042253521,3.956780596159097,5.120667091542046e-4,0.010196112790948833,0.00864917970890937,ADGRB3/SEMA3E/TMEM178A/ULK2/SEMA5A/SEMA4D/SRGN/ENPP1/RFLNB/WWC2/THY1/SEMA6A/SEMA3C/SEMA6D/SEMA7A/DAAM2,16
BP,GO:0048675,axon extension,9/1420,28/15876,0.32142857142857145,3.593661971830986,4.305088941833639,5.135450452164938e-4,0.010196112790948833,0.00864917970890937,SEMA3E/ULK2/SEMA5A/CDKL5/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,9
BP,GO:0048762,mesenchymal cell differentiation,10/1420,34/15876,0.29411764705882354,3.2883181441590725,4.186275708189589,5.628873617636716e-4,0.010859477875534986,0.00921190041893278,SEMA3E/SEMA5A/SEMA4D/SEMA6A/SEMA3C/NRP1/RADIL/SEMA6D/SEMA7A/CORO1C,10
BP,GO:0060485,mesenchyme development,10/1420,34/15876,0.29411764705882354,3.2883181441590725,4.186275708189589,5.628873617636716e-4,0.010859477875534986,0.00921190041893278,SEMA3E/SEMA5A/SEMA4D/SEMA6A/SEMA3C/NRP1/RADIL/SEMA6D/SEMA7A/CORO1C,10
BP,GO:1990138,neuron projection extension,10/1420,34/15876,0.29411764705882354,3.2883181441590725,4.186275708189589,5.628873617636716e-4,0.010859477875534986,0.00921190041893278,SEMA3E/ULK2/SEMA5A/CDKL5/SEMA4D/SEMA6A/SEMA3C/TMEM108/SEMA6D/SEMA7A,10
BP,GO:0050771,negative regulation of axonogenesis,8/1420,23/15876,0.34782608695652173,3.8887936313533373,4.3451190057353415,5.787546276077049e-4,0.011061244985586508,0.009383055841588763,SEMA3E/ULK2/SEMA5A/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,8
BP,GO:0051246,regulation of protein metabolic process,61/1420,449/15876,0.1358574610244989,1.5189246839612285,3.495938062471433,6.337857727152648e-4,0.012000850974099229,0.010180106758623358,CAMK2N1/CPEB3/PTPRD/DEPTOR/SERPINI1/ITM2B/USP25/MNAT1/DBNDD2/USP14/NDFIP1/CPEB2/NXN/PTPRB/ITM2A/ETAA1/IRAK3/CYFIP1/SAMSN1/CD74/CCND1/OPHN1/DTNBP1/ANKIB1/CCNH/NDFIP2/CLU/PTPRO/RNF19B/NRG1/DUSP10/SERPINA1/ITM2C/APC/PIK3R5/PRR16/MSI2/LRPPRC/RNF144A/NEK10/VEGFA/SASH1/UHMK1/RACK1/SPOPL/CCND2/SH3RF3/GSAP/NECAB1/GFAP/PDGFB/RHOBTB1/CPEB4/AZIN1/CAMKK2/RNF217/RASSF2/PCSK1N/AGT/SERPINI2/RHOBTB3,61
BP,GO:0048167,regulation of synaptic plasticity,9/1420,29/15876,0.3103448275862069,3.4697425934919863,4.172094444608648,6.86101790990432e-4,0.01275525602341303,0.010820055038777341,ERC2/RIMS1/SHISA9/ERC1/GRIN2A/SHISA6/SYP/CALB2/GRIN2B,9
BP,GO:0061387,regulation of extent of cell growth,9/1420,29/15876,0.3103448275862069,3.4697425934919863,4.172094444608648,6.86101790990432e-4,0.01275525602341303,0.010820055038777341,SEMA3E/ULK2/SEMA5A/CDKL5/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,9
BP,GO:0051209,release of sequestered calcium ion into cytosol,10/1420,35/15876,0.2857142857142857,3.1943661971830988,4.07313494956971,7.25585072573284e-4,0.013249636812495441,0.011239429400073343,PLCB4/RYR3/PLCH1/HTR2A/CLIC2/RYR2/TRPM2/PLCE1/PLCB1/PLCD1,10
BP,GO:0051049,regulation of transport,47/1420,326/15876,0.1441717791411043,1.6118811025663182,3.4985461998219853,7.256524806843468e-4,0.013249636812495441,0.011239429400073343,KCNAB1/ARL6IP5/FGF12/NEDD4/WNK1/ICA1L/FER/STIM1/FGF14/SYT1/RIMS1/SHISA9/KCNIP1/OPHN1/DTNBP1/FXYD6/YIPF5/FLOT1/KCNIP4/DPP10/CLEC7A/C2CD5/SLC25A4/BORCS5/CRHBP/SHISA6/HECW1/NKAIN3/NEDD4L/IL1RAPL1/CASK/CLIC2/BIN1/PID1/SYT9/RDX/UHMK1/RAP1B/STAC2/DPP6/CNIH3/ICA1/STXBP5/KCNJ3/AZIN1/STXBP5L/NKAIN2,47
BP,GO:0098657,import into cell,44/1420,300/15876,0.14666666666666667,1.6397746478873239,3.506199746136449,7.377048344776301e-4,0.013350498995634986,0.011324988982013362,SLC1A3/CACNA1D/PICALM/XKR6/PIK3C3/RHOU/MYO6/NEDD4/WNK1/LRP6/SORT1/ATP9B/DNM3/ATP1B1/SYT1/EPN2/NLGN1/LDLR/REPS2/SCARB1/OPHN1/FLOT1/CACNA1C/ITSN1/CLEC7A/ATP1A1/SLC1A2/XKR4/CACNA1A/BIN1/SCARB2/CLTCL1/ATP1B3/EHD4/MIB1/SLC7A1/SLC9A9/EEA1/SLC8A1/KCNJ3/RHOBTB1/SLC12A2/HIP1/EPS15,44
BP,GO:0043408,regulation of MAPK cascade,24/1420,135/15876,0.17777777777777778,1.987605633802817,3.611696538073932,8.43166791421606e-4,0.01512522884611565,0.012830460501041613,PAK1/PAK5/CD4/GPR37/PEBP1/TNFRSF19/IRAK3/CD74/PDE8A/PTPN11/SPRED1/DUSP10/CSF1R/GPR37L1/PIK3R5/DOK6/NEK10/SASH1/ANKRD6/DUSP16/SH3RF3/SEMA7A/PDGFB/RASSF2,24
BP,GO:0035418,protein localization to synapse,7/1420,19/15876,0.3684210526315789,4.119051148999258,4.263494956230893,8.666584473891721e-4,0.015278590731990147,0.012960554639721922,LRRC1/GRIP1/PCLO/STX3/ERBIN/STAU2/GPC6,7
BP,GO:0050919,negative chemotaxis,7/1420,19/15876,0.3684210526315789,4.119051148999258,4.263494956230893,8.666584473891721e-4,0.015278590731990147,0.012960554639721922,SEMA3E/SEMA4D/SEMA6A/SEMA3C/SLIT1/SEMA6D/SEMA7A,7
BP,GO:0051235,maintenance of location,13/1420,55/15876,0.23636363636363636,2.6426120358514726,3.8245148324664235,9.082960407537589e-4,0.015506911433272357,0.013154234997829287,SORL1/PLCB4/RYR3/PLCH1/VPS13A/HTR2A/CLIC2/RYR2/TRPM2/INSIG1/PLCE1/PLCB1/PLCD1,13
BP,GO:0051651,maintenance of location in cell,13/1420,55/15876,0.23636363636363636,2.6426120358514726,3.8245148324664235,9.082960407537589e-4,0.015506911433272357,0.013154234997829287,SORL1/PLCB4/RYR3/PLCH1/VPS13A/HTR2A/CLIC2/RYR2/TRPM2/INSIG1/PLCE1/PLCB1/PLCD1,13
BP,GO:0000380,"alternative mRNA splicing, via spliceosome",10/1420,36/15876,0.2777777777777778,3.1056338028169015,3.9639984417820244,9.251066967526785e-4,0.015506911433272357,0.013154234997829287,NOVA1/DDX5/RBFOX2/KHDRBS2/RSRC1/DDX17/CELF1/CELF2/RBFOX1/SFPQ,10
BP,GO:0048588,developmental cell growth,10/1420,36/15876,0.2777777777777778,3.1056338028169015,3.9639984417820244,9.251066967526785e-4,0.015506911433272357,0.013154234997829287,SEMA3E/ULK2/SEMA5A/CDKL5/SEMA4D/SEMA6A/SEMA3C/TMEM108/SEMA6D/SEMA7A,10
BP,GO:0051283,negative regulation of sequestering of calcium ion,10/1420,36/15876,0.2777777777777778,3.1056338028169015,3.9639984417820244,9.251066967526785e-4,0.015506911433272357,0.013154234997829287,PLCB4/RYR3/PLCH1/HTR2A/CLIC2/RYR2/TRPM2/PLCE1/PLCB1/PLCD1,10
BP,GO:0060560,developmental growth involved in morphogenesis,10/1420,36/15876,0.2777777777777778,3.1056338028169015,3.9639984417820244,9.251066967526785e-4,0.015506911433272357,0.013154234997829287,SEMA3E/ULK2/SEMA5A/CDKL5/SEMA4D/SEMA6A/SEMA3C/TMEM108/SEMA6D/SEMA7A,10
BP,GO:0048878,chemical homeostasis,47/1420,330/15876,0.14242424242424243,1.5923431498079386,3.407987381319391,9.456319397654979e-4,0.01572209200667027,0.013336768820997352,SLC24A3/PLCB4/FTH1/TMEM178A/DMXL2/ATP13A3/WNK1/CYP7B1/CA2/STIM1/ATP1B1/RYR3/PSEN1/ATP2C1/TRPC3/LDLR/SLC4A7/ATP2B2/PLCH1/TMEM165/ATP2B1/ATP6V0A1/ATP13A4/UNC80/TRPC1/HTR2A/ATP1A1/SLC12A9/MICU3/CLIC2/HK2/RYR2/ATP1B3/TRPM2/CALB2/SLC24A2/MCUB/SLC9A9/PLCE1/SLC24A4/SLC11A1/PLCB1/LOC101867369/PLCD1/CCDC47/ANGPTL4/SLC12A2,47
BP,GO:0044092,negative regulation of molecular function,27/1420,161/15876,0.16770186335403728,1.874954072259645,3.497179883273894,0.0010469075607965883,0.01726553195023406,0.014646041258003208,CAMK2N1/KCNAB1/PTPRD/DEPTOR/SERPINI1/TMBIM6/NEDD4/DBNDD2/PTPRB/TRIM37/URI1/SEMA4D/IRAK3/DTNBP1/PTPRO/CRHBP/ADGRV1/DUSP10/TRAF3/HECW1/SERPINA1/NEDD4L/P2RY13/CLIC2/PCSK1N/AGT/SERPINI2,27
BP,GO:0040007,growth,17/1420,84/15876,0.20238095238095238,2.2626760563380284,3.6365535734015735,0.00107677421742339,0.017349885122938363,0.014717596542325273,SEMA3E/NINJ2/PSAP/ULK2/FTO/SEMA5A/CDKL5/MYCBP2/SEMA4D/TEC/GAP43/WWC2/SEMA6A/SEMA3C/TMEM108/SEMA6D/SEMA7A,17
BP,GO:0030516,regulation of axon extension,8/1420,25/15876,0.32,3.5776901408450703,4.042493694837881,0.001085958579822059,0.017349885122938363,0.014717596542325273,SEMA3E/SEMA5A/CDKL5/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,8
BP,GO:0048013,ephrin receptor signaling pathway,8/1420,25/15876,0.32,3.5776901408450703,4.042493694837881,0.001085958579822059,0.017349885122938363,0.014717596542325273,ANKS1A/CHN1/EPHA3/EPHA5/ANKS1B/EFNA5/EPHB1/EPHA4,8
BP,GO:1902414,protein localization to cell junction,8/1420,25/15876,0.32,3.5776901408450703,4.042493694837881,0.001085958579822059,0.017349885122938363,0.014717596542325273,LRRC1/GRIP1/PCLO/STX3/TJP1/ERBIN/STAU2/GPC6,8
BP,GO:0051208,sequestering of calcium ion,10/1420,37/15876,0.2702702702702703,3.0216977540921204,3.858603737762394,0.0011674549321827041,0.01824471233455402,0.01547666242560547,PLCB4/RYR3/PLCH1/HTR2A/CLIC2/RYR2/TRPM2/PLCE1/PLCB1/PLCD1,10
BP,GO:0051282,regulation of sequestering of calcium ion,10/1420,37/15876,0.2702702702702703,3.0216977540921204,3.858603737762394,0.0011674549321827041,0.01824471233455402,0.01547666242560547,PLCB4/RYR3/PLCH1/HTR2A/CLIC2/RYR2/TRPM2/PLCE1/PLCB1/PLCD1,10
BP,GO:0045926,negative regulation of growth,9/1420,31/15876,0.2903225806451613,3.245888232621536,3.9228331278187443,0.001172830684195511,0.01824471233455402,0.01547666242560547,SEMA3E/ULK2/SEMA5A/SEMA4D/WWC2/SEMA6A/SEMA3C/SEMA6D/SEMA7A,9
BP,GO:0043549,regulation of kinase activity,29/1420,179/15876,0.16201117318435754,1.81133055315131,3.421314411318863,0.0012218603185252198,0.01824471233455402,0.01547666242560547,CAMK2N1/ERBB4/PTPRD/DEPTOR/MNAT1/DBNDD2/PTPRB/ETAA1/IRAK3/CD74/CCND1/RYK/DTNBP1/CCNH/PTPRO/NRG1/DUSP10/CSF1R/MUSK/PIK3R5/NEK10/SASH1/FGFR1/FGFR2/NTRK2/CCND2/PDGFB/CAMKK2/RASSF2,29
BP,GO:0008088,axo-dendritic transport,7/1420,20/15876,0.35,3.9130985915492955,4.085548137529924,0.0012311835218427652,0.01824471233455402,0.01547666242560547,TRAK1/DTNBP1/BORCS5/TMEM108/STAU2/HSPA8/SYBU,7
BP,GO:0048841,regulation of axon extension involved in axon guidance,7/1420,20/15876,0.35,3.9130985915492955,4.085548137529924,0.0012311835218427652,0.01824471233455402,0.01547666242560547,SEMA3E/SEMA5A/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,7
BP,GO:0048843,negative regulation of axon extension involved in axon guidance,7/1420,20/15876,0.35,3.9130985915492955,4.085548137529924,0.0012311835218427652,0.01824471233455402,0.01547666242560547,SEMA3E/SEMA5A/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,7
BP,GO:0048846,axon extension involved in axon guidance,7/1420,20/15876,0.35,3.9130985915492955,4.085548137529924,0.0012311835218427652,0.01824471233455402,0.01547666242560547,SEMA3E/SEMA5A/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,7
BP,GO:0050922,negative regulation of chemotaxis,7/1420,20/15876,0.35,3.9130985915492955,4.085548137529924,0.0012311835218427652,0.01824471233455402,0.01547666242560547,SEMA3E/SEMA5A/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,7
BP,GO:1902284,neuron projection extension involved in neuron projection guidance,7/1420,20/15876,0.35,3.9130985915492955,4.085548137529924,0.0012311835218427652,0.01824471233455402,0.01547666242560547,SEMA3E/SEMA5A/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,7
BP,GO:0016311,dephosphorylation,33/1420,213/15876,0.15492957746478872,1.732156318190835,3.3715772260586125,0.0012866726026388945,0.018929823542421145,0.016057829982195366,PTPRM/TNS3/PTPRT/PTPRD/PTPRK/SSH2/PPM1K/PPM1B/PTPRB/PPM1L/URI1/PPM1A/PLPP2/SEMA4D/PLPP1/PPP2R5A/CTTNBP2/PTPN11/PTPRO/SSH1/PTPRZ1/DUSP10/PTPN12/PLPP3/PTEN/MTMR6/PTPRG/PTPN4/PTP4A2/CDC14B/DUSP16/PTPRR/PTPDC1,33
BP,GO:0007417,central nervous system development,22/1420,124/15876,0.1774193548387097,1.9835983643798276,3.4461784179821864,0.0013969377020015817,0.02040526857566596,0.01730942355562862,PLP1/APP/PBX1/CNTN1/TACC1/APLP1/GSN/NRCAM/CNTN5/RTN1/NFASC/AATK/MEIS3/CDH2/VCAN/MSI2/CNTN6/MEIS2/RELN/RTN4/SOX6/DAAM2,22
BP,GO:0000209,protein polyubiquitination,24/1420,140/15876,0.17142857142857143,1.916619718309859,3.414153234852759,0.0014220501286186453,0.020624769595922906,0.01749562233642051,WWP1/NEDD4/FBXO28/UBE2E2/UBE2B/ANKIB1/UBR5/UBE4B/UBE2K/RNF19B/TRAF3/UBE2H/TRIP12/HECW1/SMURF1/NEDD4L/RNF144A/HACE1/TRIM22/UBE2R2/PELI2/UBE2G1/UBE2L3/RNF217,24
BP,GO:0043410,positive regulation of MAPK cascade,16/1420,79/15876,0.20253164556962025,2.2643608486361204,3.530809165352848,0.0014793414312411451,0.021304600189353113,0.018072310442441866,CD4/GPR37/TNFRSF19/CD74/PDE8A/PTPN11/GPR37L1/PIK3R5/DOK6/NEK10/SASH1/ANKRD6/SH3RF3/SEMA7A/PDGFB/RASSF2,16
BP,GO:0051129,negative regulation of cellular component organization,22/1420,125/15876,0.176,1.9677295774647887,3.404332140989346,0.0015553503158015987,0.022242597173526356,0.018867996469937687,SEMA3E/KANK1/SSH2/ULK2/ODF2L/GSN/SEMA5A/TRIM37/SEMA4D/CAPZA1/ADD3/SSH1/SLC25A4/APC/THY1/SEMA6A/ZNF207/SEMA3C/CAMSAP2/IQANK1/SEMA6D/SEMA7A,22
BP,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,23/1420,133/15876,0.17293233082706766,1.9334321719792438,3.387987563729186,0.0015696347246559456,0.022290993138343117,0.018909049899364025,FAT4/NPTN/LOC102136630/FAT1/PCDH10/IGSF11/PCDH9/NECTIN3/ROBO1/TENM2/CDH19/TENM3/HMCN1/CDH2/CDH20/PCDH15/CDH7/DSCAM/LRFN5/PALLD/NTRK2/CDHR3/CDH11,23
BP,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,17/1420,87/15876,0.19540229885057472,2.18465274405051,3.4725647153572536,0.0016147916244188792,0.022774130151286952,0.019318886366913344,TGFBR2/LDLRAD4/ADAM9/TGFBR1/SMAD1/BMP2/SMURF1/VWC2/CHRDL1/SKIL/RGMB/TGFB2/FSTL5/PMEPA1/LEMD3/VWC2L/ECSIT,17
BP,GO:0030517,negative regulation of axon extension,7/1420,21/15876,0.3333333333333333,3.7267605633802816,3.918776525401668,0.0017055272268244979,0.023889062868877382,0.020264663805384085,SEMA3E/SEMA5A/SEMA4D/SEMA6A/SEMA3C/SEMA6D/SEMA7A,7
BP,GO:0045596,negative regulation of cell differentiation,12/1420,52/15876,0.23076923076923078,2.5800650054171186,3.57680660394315,0.0017650490829103662,0.024554594384705437,0.02082922226019537,SEMA3E/TMEM178A/ULK2/SEMA5A/SEMA4D/ENPP1/RFLNB/SEMA6A/SEMA3C/SEMA6D/SEMA7A/DAAM2,12
BP,GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,36/1420,243/15876,0.14814814814814814,1.656338028169014,3.2313686722244617,0.001791647887182674,0.024756215738436275,0.02100025404037729,ERBB4/GAREM1/ANKS1A/CD63/RYK/ANGPT1/CHN1/SHC3/PIK3R3/PIK3R1/NRG1/EPHA3/IRS2/CSF1R/EPHA5/MUSK/NEDD9/PTPN12/DOK6/VEGFA/PID1/FYN/NRP2/FGFR1/IGFBP5/GSK3B/ANKS1B/NRP1/FGFR2/NTRK2/EFNA5/HCK/PDGFB/EPHB1/EPHA4/GRB14,36
BP,GO:0034762,regulation of transmembrane transport,22/1420,127/15876,0.1732283464566929,1.9367417101031386,3.321790179170787,0.0019185713482694198,0.026332069847053448,0.022337022832553895,KCNAB1/FGF12/NEDD4/WNK1/STIM1/FGF14/SHISA9/KCNIP1/FXYD6/KCNIP4/DPP10/C2CD5/SHISA6/HECW1/NEDD4L/CLIC2/PID1/STAC2/DPP6/CNIH3/KCNJ3/AZIN1,22
BP,GO:0099003,vesicle-mediated transport in synapse,16/1420,81/15876,0.19753086419753085,2.2084507042253523,3.4173432483271586,0.0019447600439757157,0.026337975430002242,0.02234203243270812,PICALM/NAPB/UNC13C/DNM3/SYT1/RIMS1/NLGN1/REPS2/OPHN1/DTNBP1/SNAP25/STX3/SYNDIG1/ITSN1/UNC13B/RAP1B,16
BP,GO:0099504,synaptic vesicle cycle,16/1420,81/15876,0.19753086419753085,2.2084507042253523,3.4173432483271586,0.0019447600439757157,0.026337975430002242,0.02234203243270812,PICALM/NAPB/UNC13C/DNM3/SYT1/RIMS1/NLGN1/REPS2/OPHN1/DTNBP1/SNAP25/STX3/SYNDIG1/ITSN1/UNC13B/RAP1B,16
