ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
BP,GO:1903311,regulation of mRNA metabolic process,31/2213,119/15876,0.2605042016806723,1.8688498445017412,3.8287409272612885,3.3084312317193857e-4,0.009881761705267113,0.00877971501381488,TNRC6C/CARHSP1/KHDRBS2/CSDC2/HNRNPU/SAMD4A/PARN/TNRC6B/ZC3HAV1/PUM2/LARP1B/SAFB2/TBRG4/DCP1B/KHDRBS1/CELF2/PAN3/RBFOX1/TNRC6A/ANGEL2/QKI/CNOT1/TRA2B/CIRBP/CNOT6L/DHX9/SRPK2/PUM1/DCP1A/RC3H1/CNOT2,31
BP,GO:0006402,mRNA catabolic process,27/2213,99/15876,0.2727272727272727,1.956537813745224,3.8422185771977424,3.5615105248738474e-4,0.010169848073865222,0.009035673039427669,TNRC6C/UPF1/CARHSP1/CSDC2/HNRNPU/ZCCHC7/SND1/SAMD4A/PARN/TNRC6B/CNOT10/ZC3HAV1/PUM2/LARP1B/TBRG4/DCP1B/PAN3/UPF2/TNRC6A/ANGEL2/EXOSC10/CNOT1/CNOT6L/PUM1/DCP1A/RC3H1/CNOT2,27
BP,GO:0035194,regulatory ncRNA-mediated post-transcriptional gene silencing,8/2213,15/15876,0.5333333333333333,3.826118391323995,4.407022197959354,3.624188099775873e-4,0.010169848073865222,0.009035673039427669,TNRC6C/AGO2/TNRC6B/AGO3/WTIP/TNRC6A/HELZ/LIMD1,8
BP,GO:0097581,lamellipodium organization,8/2213,15/15876,0.5333333333333333,3.826118391323995,4.407022197959354,3.624188099775873e-4,0.010169848073865222,0.009035673039427669,VIL1/ABLIM1/PARVB/CAPZB/MYO9B/ABLIM3/CYFIP1/ARHGEF7,8
BP,GO:0016055,Wnt signaling pathway,38/2213,157/15876,0.24203821656050956,1.7363753845976726,3.731738228811031,3.81796669597398e-4,0.010169848073865222,0.009035673039427669,CSNK1D/WLS/TLE1/DKK2/JUP/DAAM2/TLE6/CSNK1G2/SFRP1/FRMD8/TSC2/LRP6/TCF7L2/CSNK1G1/ZRANB1/PPM1B/CTNNB1/GPC5/GSK3B/MCC/CCNY/DIXDC1/USHBP1/AXIN1/GRB10/DAB2/NKD2/TCF7L1/FZD4/CSNK1G3/TRABD2B/FAM53B/CSNK1E/NXN/TMEM131L/ANKRD6/PPM1L/PPM1A,38
BP,GO:0007179,transforming growth factor beta receptor signaling pathway,13/2213,34/15876,0.38235294117647056,2.7429892878977165,4.094526741427106,3.826371240921189e-4,0.010169848073865222,0.009035673039427669,LDLRAD4/TGFBR3/ZYX/SMAD7/ENG/PXN/SMAD6/TGFBR2/PMEPA1/TGFBR1/NREP/SMAD3/TGFB1,13
BP,GO:0071559,response to transforming growth factor beta,13/2213,34/15876,0.38235294117647056,2.7429892878977165,4.094526741427106,3.826371240921189e-4,0.010169848073865222,0.009035673039427669,LDLRAD4/TGFBR3/ZYX/SMAD7/ENG/PXN/SMAD6/TGFBR2/PMEPA1/TGFBR1/NREP/SMAD3/TGFB1,13
BP,GO:0071560,cellular response to transforming growth factor beta stimulus,13/2213,34/15876,0.38235294117647056,2.7429892878977165,4.094526741427106,3.826371240921189e-4,0.010169848073865222,0.009035673039427669,LDLRAD4/TGFBR3/ZYX/SMAD7/ENG/PXN/SMAD6/TGFBR2/PMEPA1/TGFBR1/NREP/SMAD3/TGFB1,13
BP,GO:0042632,cholesterol homeostasis,11/2213,26/15876,0.4230769230769231,3.0351419931175916,4.179663283238678,3.852893983931318e-4,0.010169848073865222,0.009035673039427669,LDLR/APOA5/APOC3/CYP39A1/SOAT2/NPC1L1/EPHX2/SOAT1/NPC1/ABCG1/CYP7B1,11
BP,GO:0055092,sterol homeostasis,11/2213,26/15876,0.4230769230769231,3.0351419931175916,4.179663283238678,3.852893983931318e-4,0.010169848073865222,0.009035673039427669,LDLR/APOA5/APOC3/CYP39A1/SOAT2/NPC1L1/EPHX2/SOAT1/NPC1/ABCG1/CYP7B1,11
BP,GO:0090263,positive regulation of canonical Wnt signaling pathway,11/2213,26/15876,0.4230769230769231,3.0351419931175916,4.179663283238678,3.852893983931318e-4,0.010169848073865222,0.009035673039427669,CSNK1D/DAAM2/CSNK1G2/CSNK1G1/PPM1B/GPC5/CSNK1G3/FAM53B/CSNK1E/PPM1L/PPM1A,11
BP,GO:0043549,regulation of kinase activity,42/2213,179/15876,0.2346368715083799,1.6832783425517575,3.699903367617437,3.937816230693803e-4,0.010274532004224061,0.009128682272243591,EGFR/TRAF2/PTPRD/ERBB3/ERBB2/CAMKK2/PTPRF/FGFR1/MERTK/CBLB/INSR/ERBB4/RPTOR/TEK/PTPRB/DEPTOR/PRKAR2A/RASSF2/CCNY/DDR2/PRKAR2B/AXIN1/UBASH3B/FGFR4/FGFR3/PDGFRA/FLT1/RYK/FGFR2/PDGFC/TRIB2/SASH1/PRKRIP1/NRG1/IRAK3/IGF1R/DTNBP1/FLT4/CAV1/CCNG2/MNAT1/CCNH,42
BP,GO:0031047,regulatory ncRNA-mediated gene silencing,16/2213,47/15876,0.3404255319148936,2.442203228504677,3.9849528999764545,3.984894868729395e-4,0.010279217445472418,0.00913284517761426,TNRC6C/ZC3H7B/AGO2/DICER1/ZC3H7A/SND1/TNRC6B/PUM2/DGCR8/DROSHA/AGO3/WTIP/TNRC6A/HELZ/LIMD1/PUM1,16
BP,GO:0072359,circulatory system development,38/2213,158/15876,0.24050632911392406,1.7253856669736367,3.687851382953103,4.363639545184879e-4,0.011129732323111995,0.009888507828000272,PTPN14/NRP1/HEG1/KDM6B/THBS1/COL18A1/ENG/MEF2D/SERPINE1/FN1/VEGFC/GATA5/TEK/PDLIM5/PDLIM2/PTPRB/CALD1/TGFBR2/NRP2/SGCD/HAND2/TMEM204/MEF2C/ADGRG6/FZD4/TGFBR1/ZFPM2/AMOTL2/LGALS8/KDM6A/ALPK3/MTDH/FLT4/BMPR2/CCM2/VEGFA/RNF207/ITGA5,38
BP,GO:0000902,cell morphogenesis,60/2213,282/15876,0.2127659574468085,1.5263770178154235,3.58936189717286,4.523907785701734e-4,0.011379110233102752,0.010110074290111234,VIL1/ULK1/MYH10/NRP1/NEDD4L/SS18L1/MYCBP2/PALMD/SEMA4G/CDH19/SHROOM1/CNTN5/COL18A1/FRY/SEMA4D/CDH11/ARHGEF28/MAP1B/BSG/CAPZB/HECW2/SDC2/FMNL2/APLP2/MYO10/FAT3/SEMA7A/DAG1/PLXNB1/NRP2/SEMA3D/EPHB4/PALM/NFASC/EPHA2/SIPA1L3/RYK/SEMA3F/NF2/SPTBN4/KALRN/BRWD3/SHTN1/RB1/DCDC2/NEDD4/UNK/MYO9B/NOTCH2/RUFY3/SEMA4B/DDX21/FAM171A1/APP/PHIP/BRWD1/CNTN4/CYFIP1/EFNA1/RAC1,60
BP,GO:0055088,lipid homeostasis,17/2213,52/15876,0.3269230769230769,2.3453369946817757,3.9106518960530683,4.5616697410235703e-4,0.011379110233102752,0.010110074290111234,ANGPTL4/LDLR/ACOX1/APOA5/APOC3/CYP39A1/SOAT2/NPC1L1/TM6SF2/EPHX2/ACOX3/PNPLA3/SOAT1/NPC1/ABCG1/CYP7B1/TLCD2,17
BP,GO:0061014,positive regulation of mRNA catabolic process,13/2213,35/15876,0.37142857142857144,2.6646181653863534,3.9676366619093093,5.317449442263125e-4,0.013120228515149232,0.011657017312787355,TNRC6C/SAMD4A/PARN/TNRC6B/ZC3HAV1/DCP1B/PAN3/TNRC6A/CNOT1/CNOT6L/DCP1A/RC3H1/CNOT2,13
BP,GO:0170040,proteinogenic amino acid catabolic process,17/2213,53/15876,0.32075471698113206,2.3010853532726854,3.8183334180692983,5.854367271649409e-4,0.014252043745496908,0.01266260877179322,SDS/AFMID/IDO2/HPD/KMO/SHMT1/GLS2/ARG1/GOT2/PAH/HAL/TAT/GSTZ1/PRODH2/TDO2/ALDH4A1/GLUD1,17
BP,GO:0034440,lipid oxidation,15/2213,44/15876,0.3409090909090909,2.4456722671815303,3.8645847635934505,5.901727365976693e-4,0.014252043745496908,0.01266260877179322,EHHADH/HACL1/ACOX1/ABCD3/GCDH/HAO2/ACAA1/ACAT1/ABCD4/ECHDC1/AUH/ACOX3/PHYH/ETFB/ACAD11,15
BP,GO:0009896,positive regulation of catabolic process,31/2213,123/15876,0.25203252032520324,1.8080742398024974,3.620734842967453,6.123577141107058e-4,0.014572039839100985,0.012946917844524689,SH3RF3/ULK1/CSNK1D/APOA5/TNRC6C/ASB13/SESN2/DEPDC5/SAMD4A/PARN/TNRC6B/TMEM59/ZC3HAV1/SH3RF1/DCP1B/AXIN1/ANKIB1/PAN3/TNRC6A/TRIB2/CALCOCO2/CLU/CSNK1E/SESN1/CNOT1/CNOT6L/RNF217/DCP1A/ARIH1/RC3H1/CNOT2,31
BP,GO:0006470,protein dephosphorylation,34/2213,139/15876,0.2446043165467626,1.7547845140065084,3.597029077925258,6.16262477776958e-4,0.014572039839100985,0.012946917844524689,PTPRJ/SSH2/PPP2R1B/PTPRD/STYXL1/PTPN14/DUSP1/DUSP16/PTPN9/PPM1H/PTPRG/PTPRF/CDC14B/PPP2R3A/PTEN/PPP2R5C/PPM1D/PPP3R1/PPM1B/PPM1K/PTPRB/RNGTT/PTPRT/PPP2R5E/TNS2/UBASH3B/EPM2A/PTPN2/PTPRA/PTPN12/CTTNBP2/PPTC7/PPM1L/PPM1A,34
BP,GO:0032868,response to insulin,14/2213,40/15876,0.35,2.5108901943063713,3.8504784005170625,6.602679943202919e-4,0.015451632444402705,0.013728415378379592,LPIN2/INSIG1/PCK1/FOXO1/SLC2A1/GRB14/PIK3R1/IRS2/TSC2/GSK3B/GRB10/INPP5K/STXBP4/PKM,14
BP,GO:0006520,amino acid metabolic process,46/2213,206/15876,0.22330097087378642,1.6019549089888085,3.499754754739532,6.860482779482972e-4,0.01588204707570074,0.014110828748918443,SDS/AFMID/IDO2/GOT1/HPD/KMO/SHMT1/SARDH/AGXT/GLS2/GLUL/AASS/ARG1/MTHFR/ASS1/ASL/GOT2/GNMT/P4HA1/ODC1/AGMAT/PAH/HAL/ASPG/TAT/CPS1/BCKDHA/GSTZ1/CAD/PRODH2/SEPHS1/BLMH/FARS2/CBS/LARS2/QRSL1/EGLN1/RARS2/DGLUCY/NIT2/TDO2/ETFB/BHMT2/ALDH4A1/NARS2/GLUD1,46
BP,GO:0019941,modification-dependent protein catabolic process,65/2213,316/15876,0.20569620253164558,1.4756587941221895,3.4372317541953317,6.996496509119269e-4,0.01588204707570074,0.014110828748918443,SH3RF3/FBXO31/CSNK1D/SPSB3/NEDD4L/TRIM2/SPSB1/FBXL7/HERPUD1/RNF125/DDB1/ZNRF2/RBBP6/CUL4A/UBR1/ZRANB1/FBXL17/HERC4/UBE2K/LNX1/APPBP2/UBE2H/SH3D19/CUL1/UBE3C/USP25/PSMA7/RHOBTB3/SH3RF1/SMURF1/AXIN1/FBXL20/ATE1/SPOPL/COMMD1/WDR26/UBE2R2/PSMA5/FBXW4/TRIM72/UBE3D/RNF185/ANKIB1/ANAPC1/TRIB2/WWP2/NEDD4/CLU/PSMD1/UBXN7/CSNK1E/UBE3A/DCAF11/TOLLIP/RNF11/UBR3/HECTD1/RNF217/NPLOC4/NDFIP1/FHIT/ARIH1/RC3H1/AMFR/RMND5B,65
BP,GO:0043632,modification-dependent macromolecule catabolic process,65/2213,316/15876,0.20569620253164558,1.4756587941221895,3.4372317541953317,6.996496509119269e-4,0.01588204707570074,0.014110828748918443,SH3RF3/FBXO31/CSNK1D/SPSB3/NEDD4L/TRIM2/SPSB1/FBXL7/HERPUD1/RNF125/DDB1/ZNRF2/RBBP6/CUL4A/UBR1/ZRANB1/FBXL17/HERC4/UBE2K/LNX1/APPBP2/UBE2H/SH3D19/CUL1/UBE3C/USP25/PSMA7/RHOBTB3/SH3RF1/SMURF1/AXIN1/FBXL20/ATE1/SPOPL/COMMD1/WDR26/UBE2R2/PSMA5/FBXW4/TRIM72/UBE3D/RNF185/ANKIB1/ANAPC1/TRIB2/WWP2/NEDD4/CLU/PSMD1/UBXN7/CSNK1E/UBE3A/DCAF11/TOLLIP/RNF11/UBR3/HECTD1/RNF217/NPLOC4/NDFIP1/FHIT/ARIH1/RC3H1/AMFR/RMND5B,65
BP,GO:0051650,establishment of vesicle localization,20/2213,68/15876,0.29411764705882354,2.109991759921321,3.691563024100899,7.079477939079857e-4,0.01591130190268443,0.014136820981007823,SEC16A/MYO1B/MYO1D/ARFGAP2/MYO1E/AP3D1/CADPS2/BORCS5/MYO1C/EXOC4/PICALM/MYO5A/CADPS/AP3B1/ARFGAP3/EXOC6B/MYO6/TRAK1/DTNBP1/NDEL1,20
BP,GO:0001667,ameboidal-type cell migration,13/2213,36/15876,0.3611111111111111,2.590600994125621,3.8451160433283857,7.271358042284818e-4,0.01618233603528092,0.014377628492278341,NRP1/SEMA4G/CORO1C/TNS1/SEMA4D/PHACTR4/SEMA7A/SEMA3D/PLCG2/SEMA3F/AMOTL2/SEMA4B/PLCG1,13
BP,GO:0043408,regulation of MAPK cascade,33/2213,135/15876,0.24444444444444444,1.7536375960234973,3.539059140783455,7.441724379864698e-4,0.016400693536206667,0.014571634043761637,SH3RF3/NDRG4/TRAF2/ERBB2/DUSP1/DUSP16/PEBP1/SPRED2/INSR/ARRB1/TEK/TNIP1/DOK6/RASSF2/SLA/SEMA7A/SH3RF1/STK3/FGFR4/PTPN2/GRB2/FGFR3/CD44/PDGFC/SASH1/DOK3/IRAK3/IGF1R/SPRED1/FLT4/ANKRD6/DOK2/GRAP,33
BP,GO:0070848,response to growth factor,35/2213,146/15876,0.23972602739726026,1.7197878043194323,3.5163418565867177,7.657861687404688e-4,0.01655556764800823,0.014709236083275573,LDLRAD4/SKI/NRP1/TGFBR3/ZYX/MAPKAPK2/SMAD7/BMP6/ENG/FGFR1/PXN/KIDINS220/GAREM1/VEGFC/SMAD6/TGFBR2/NRP2/BMP2/SMURF1/FGFR4/FGFR3/PTPN12/TMEM204/FGFR2/PMEPA1/TGFBR1/NREP/SMAD3/BMPR2/TGFB1/SPART/ACVR1B/VEGFA/SKIL/FSTL1,35
BP,GO:0071363,cellular response to growth factor stimulus,35/2213,146/15876,0.23972602739726026,1.7197878043194323,3.5163418565867177,7.657861687404688e-4,0.01655556764800823,0.014709236083275573,LDLRAD4/SKI/NRP1/TGFBR3/ZYX/MAPKAPK2/SMAD7/BMP6/ENG/FGFR1/PXN/KIDINS220/GAREM1/VEGFC/SMAD6/TGFBR2/NRP2/BMP2/SMURF1/FGFR4/FGFR3/PTPN12/TMEM204/FGFR2/PMEPA1/TGFBR1/NREP/SMAD3/BMPR2/TGFB1/SPART/ACVR1B/VEGFA/SKIL/FSTL1,35
BP,GO:0045944,positive regulation of transcription by RNA polymerase II,54/2213,253/15876,0.2134387351778656,1.5312035064093061,3.427784550932109,7.848688530205703e-4,0.01680804053166693,0.01493355235737252,MLXIP/LPIN2/SREBF2/PPARGC1A/JUP/NR1D1/MEF2D/PPARGC1B/NCOA2/ELL/HIPK2/HNRNPU/ZNF407/NR1D2/MEF2A/ATAD2/GATA5/SMARCA2/WWOX/CTNNB1/KAT6B/NCOA1/GATA6/NCOA3/GATA4/MEIS2/DCAF6/PLAC8/ZNF462/TFCP2/ASXL1/SSBP3/KMT2C/PAXBP1/PPARG/TAF3/REL/MEF2C/KAT2B/ZFPM2/THRAP3/MAML3/MYSM1/MAML2/WWTR1/SMAD3/YAP1/DHX9/PSMC6/KAT2A/BCL11B/CRTC3/CDK12/POGZ,54
BP,GO:0051338,regulation of transferase activity,42/2213,185/15876,0.22702702702702704,1.6286855314419706,3.4615336547679134,8.080424343731037e-4,0.017142582486233134,0.015230785088626334,EGFR/TRAF2/PTPRD/ERBB3/ERBB2/CAMKK2/PTPRF/FGFR1/MERTK/CBLB/INSR/ERBB4/RPTOR/TEK/PTPRB/DEPTOR/PRKAR2A/RASSF2/CCNY/DDR2/PRKAR2B/AXIN1/UBASH3B/FGFR4/FGFR3/PDGFRA/FLT1/RYK/FGFR2/PDGFC/TRIB2/SASH1/PRKRIP1/NRG1/IRAK3/IGF1R/DTNBP1/FLT4/CAV1/CCNG2/MNAT1/CCNH,42
BP,GO:0035329,hippo signaling,11/2213,28/15876,0.39285714285714285,2.818346136466335,3.87563511633102,8.198430522207177e-4,0.017221195049513027,0.015300630519298383,FRMD1/TEAD1/WWOX/WWC2/LATS1/NF2/WTIP/AMOTL2/WWTR1/YAP1/LIMD1,11
BP,GO:0006650,glycerophospholipid metabolic process,38/2213,163/15876,0.2331288343558282,1.6724597262689238,3.4730022622946293,8.269208195581146e-4,0.017221195049513027,0.015300630519298383,SOCS2/GPCPD1/CHKA/PLD1/PEMT/APOA1/SYNJ2/MTMR4/PISD/PIK3R1/PCYT2/PTEN/ETNK1/PLA2G6/LPGAT1/PIP5K1C/ABHD3/IP6K2/PGS1/MTMR12/INPP5A/IP6K1/PIP4K2A/ETNK2/PI4K2A/PI4KA/INPP5K/MPPE1/PI4KB/PLA2G4A/PI4K2B/AGPAT2/PIP5K1A/CEPT1/ABHD12/TTC7A/PIP4K2B/ENPP2,38
BP,GO:0006898,receptor-mediated endocytosis,19/2213,64/15876,0.296875,2.129772932670583,3.644704219305759,8.404493576266002e-4,0.01734381856193075,0.015409578652751828,ITSN1/LDLR/GAK/DNM3/BICD1/SGIP1/RAMP1/CD36/TFR2/MSR1/ARRB1/LRP6/AP2A2/PICALM/SMAP1/DAB2/NEDD4/LDLRAD3/REPS1,19
BP,GO:0060070,canonical Wnt signaling pathway,31/2213,126/15876,0.24603174603174602,1.7650248531405333,3.4697251771983737,9.447441287148415e-4,0.019320442992636848,0.01716576340083107,CSNK1D/TLE1/DKK2/JUP/DAAM2/TLE6/CSNK1G2/SFRP1/FRMD8/LRP6/TCF7L2/CSNK1G1/PPM1B/CTNNB1/GPC5/GSK3B/MCC/CCNY/DIXDC1/USHBP1/AXIN1/DAB2/TCF7L1/FZD4/CSNK1G3/FAM53B/CSNK1E/TMEM131L/ANKRD6/PPM1L/PPM1A,31
BP,GO:0022603,regulation of anatomical structure morphogenesis,33/2213,137/15876,0.24087591240875914,1.7280370471764392,3.444290194049232,9.768409757266259e-4,0.019578189846792826,0.017394765474822653,VIL1/ULK1/MYH10/NEDD4L/SS18L1/GDNF/PALMD/SEMA4G/THBS1/SEMA4D/SERPINE1/HECW2/VEGFC/TEK/FMNL2/MYO10/SEMA7A/SEMA3D/MIEF1/PALM/SEMA3F/NF2/BRWD3/NEDD4/RUFY3/SEMA4B/FAM171A1/PHIP/BRWD1/MTDH/RAC1/VEGFA/RNF207,33
BP,GO:0032869,cellular response to insulin stimulus,13/2213,37/15876,0.35135135135135137,2.520584751041145,3.726680434785513,9.795156650646145e-4,0.019578189846792826,0.017394765474822653,LPIN2/INSIG1/PCK1/FOXO1/GRB14/PIK3R1/IRS2/TSC2/GSK3B/GRB10/INPP5K/STXBP4/PKM,13
BP,GO:0045893,positive regulation of DNA-templated transcription,68/2213,338/15876,0.20118343195266272,1.443284304419554,3.315260701851477,9.959534484250865e-4,0.019578189846792826,0.017394765474822653,MLXIP/LPIN2/SREBF2/HNF1A/PPARGC1A/JUP/TP53INP2/NR1D1/MEF2D/PPARGC1B/NCOA2/ARID1B/ELL/HIPK2/HNRNPU/SMARCC1/ZNF407/NR1D2/MEF2A/ATAD2/GATA5/SMARCA2/WWOX/CTNNB1/KAT6B/NCOA1/GATA6/NCOA3/GATA4/HMBOX1/MEIS2/DCAF6/PLAC8/YAF2/ZNF462/TFCP2/MLLT3/ASXL1/SSBP3/KMT2C/PAXBP1/PPARG/CCNT1/TAF3/REL/HEATR1/MEF2C/KAT2B/ZFPM2/THRAP3/MAML3/MYSM1/MAML2/WWTR1/TRIP4/SMAD3/YAP1/DHX9/KMT2B/PSMC6/KAT2A/NUP85/BCL11B/ARID1A/CRTC3/CDK12/ICE2/POGZ,68
BP,GO:1902680,positive regulation of RNA biosynthetic process,68/2213,338/15876,0.20118343195266272,1.443284304419554,3.315260701851477,9.959534484250865e-4,0.019578189846792826,0.017394765474822653,MLXIP/LPIN2/SREBF2/HNF1A/PPARGC1A/JUP/TP53INP2/NR1D1/MEF2D/PPARGC1B/NCOA2/ARID1B/ELL/HIPK2/HNRNPU/SMARCC1/ZNF407/NR1D2/MEF2A/ATAD2/GATA5/SMARCA2/WWOX/CTNNB1/KAT6B/NCOA1/GATA6/NCOA3/GATA4/HMBOX1/MEIS2/DCAF6/PLAC8/YAF2/ZNF462/TFCP2/MLLT3/ASXL1/SSBP3/KMT2C/PAXBP1/PPARG/CCNT1/TAF3/REL/HEATR1/MEF2C/KAT2B/ZFPM2/THRAP3/MAML3/MYSM1/MAML2/WWTR1/TRIP4/SMAD3/YAP1/DHX9/KMT2B/PSMC6/KAT2A/NUP85/BCL11B/ARID1A/CRTC3/CDK12/ICE2/POGZ,68
BP,GO:1903313,positive regulation of mRNA metabolic process,15/2213,46/15876,0.32608695652173914,2.3393386903475513,3.6610310559701045,0.0010004713754308227,0.019578189846792826,0.017394765474822653,TNRC6C/SAMD4A/PARN/TNRC6B/ZC3HAV1/DCP1B/PAN3/TNRC6A/CNOT1/TRA2B/CIRBP/CNOT6L/DCP1A/RC3H1/CNOT2,15
BP,GO:0051262,protein tetramerization,8/2213,17/15876,0.47058823529411764,3.375986815874113,3.9446195914518274,0.0010558916735458183,0.020206305594805737,0.017952831680801206,SHMT1/GNMT/EVL/TRPM6/STK3/TRPM7/TRPM3/CRTC3,8
BP,GO:1902221,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,8/2213,17/15876,0.47058823529411764,3.375986815874113,3.9446195914518274,0.0010558916735458183,0.020206305594805737,0.017952831680801206,AFMID/IDO2/HPD/KMO/PAH/TAT/GSTZ1/TDO2,8
BP,GO:0006635,fatty acid beta-oxidation,12/2213,33/15876,0.36363636363636365,2.6087170849936325,3.722995169866101,0.0010770762013090284,0.020206305594805737,0.017952831680801206,EHHADH/ACOX1/ABCD3/GCDH/ACAA1/ACAT1/ABCD4/ECHDC1/AUH/ACOX3/ETFB/ACAD11,12
BP,GO:0030177,positive regulation of Wnt signaling pathway,12/2213,33/15876,0.36363636363636365,2.6087170849936325,3.722995169866101,0.0010770762013090284,0.020206305594805737,0.017952831680801206,CSNK1D/DAAM2/CSNK1G2/CSNK1G1/ZRANB1/PPM1B/GPC5/CSNK1G3/FAM53B/CSNK1E/PPM1L/PPM1A,12
BP,GO:0099518,vesicle cytoskeletal trafficking,12/2213,33/15876,0.36363636363636365,2.6087170849936325,3.722995169866101,0.0010770762013090284,0.020206305594805737,0.017952831680801206,MYO1B/MYO1D/MYO1E/AP3D1/BORCS5/MYO1C/MYO5A/AP3B1/MYO6/TRAK1/DTNBP1/NDEL1,12
BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,42/2213,188/15876,0.22340425531914893,1.6026958687061945,3.3455528018157827,0.0011333232330995374,0.021087243763409428,0.018735524716296068,SH3RF3/FBXO31/CSNK1D/SPSB3/TRIM2/SPSB1/FBXL7/DDB1/ZNRF2/UBR1/FBXL17/UBE2K/APPBP2/CUL1/USP25/RHOBTB3/SH3RF1/SMURF1/AXIN1/FBXL20/SPOPL/COMMD1/WDR26/PSMA5/FBXW4/TRIM72/UBE3D/ANKIB1/ANAPC1/TRIB2/WWP2/CLU/PSMD1/UBXN7/CSNK1E/DCAF11/UBR3/HECTD1/RNF217/FHIT/ARIH1/RMND5B,42
BP,GO:0009100,glycoprotein metabolic process,51/2213,240/15876,0.2125,1.524469046543154,3.294861711551789,0.0011961219527561445,0.021950994298094457,0.01950294693955436,GALNTL6/HS6ST1/PMM1/ST3GAL4/MAN1C1/GALNT11/NDST1/NECAB2/LARGE1/UGGT2/GALNT2/GALNT16/GALNT14/CSGALNACT1/ST3GAL1/MAN1A1/MAN2A1/EXT1/MGAT5/XYLT1/UGGT1/CHST11/GALNT1/TUSC3/GALNT10/GALNT18/ST3GAL3/HS2ST1/TMTC1/FUT10/XXYLT1/MAN1A2/DPY19L3/DSE/CHSY1/TMTC4/ALG6/ST3GAL6/ST6GAL1/ITM2B/ST6GALNAC3/ST8SIA1/NGLY1/DPY19L4/B4GALT1/ST3GAL2/STT3B/ST6GALNAC2/MGAT5B/ST6GALNAC5/MANBA,51
BP,GO:0051656,establishment of organelle localization,36/2213,155/15876,0.23225806451612904,1.666212847834643,3.3543881005195737,0.001199085151085336,0.021950994298094457,0.01950294693955436,SEC16A/MYO1B/MYO1D/CLMN/SYBU/FER/MAD1L1/ARFGAP2/SYNE1/MYO1E/AP3D1/XPO1/HNRNPU/LLGL2/PARD3B/CADPS2/CEP120/BORCS5/PARD3/NECTIN2/MYO1C/LYN/EXOC4/PICALM/MYO5A/SDAD1/LSG1/COPG1/CADPS/AP3B1/ARFGAP3/EXOC6B/MYO6/TRAK1/DTNBP1/NDEL1,36
BP,GO:0045017,glycerolipid biosynthetic process,28/2213,112/15876,0.25,1.7934929959331225,3.391512606116474,0.0012534801736363954,0.02276319995323694,0.02022457273841965,SOCS2/LPIN2/CHKA/PLD1/PCK1/PEMT/DGAT2/PISD/PIK3R1/PCYT2/ETNK1/PIP5K1C/IP6K2/PGS1/IP6K1/PIP4K2A/ETNK2/PI4K2A/PI4KA/MPPE1/PI4KB/PI4K2B/AGPAT2/GPAM/PIP5K1A/CEPT1/TTC7A/PIP4K2B,28
BP,GO:0170041,non-proteinogenic amino acid metabolic process,13/2213,38/15876,0.34210526315789475,2.4542535733821675,3.612071249804976,0.0013011565012586302,0.0234414703004531,0.02082720013710556,AFMID/IDO2/KMO/SARDH/ARG1/ASS1/ASL/GNMT/P4HA1/CAD/BLMH/EGLN1/TDO2,13
BP,GO:0035196,miRNA processing,7/2213,14/15876,0.5,3.586985991866245,3.8972086869661675,0.0014132359798903378,0.025227517681041325,0.022414061616914067,ZC3H7B/DICER1/ZC3H7A/PUM2/DGCR8/DROSHA/PUM1,7
BP,GO:0030705,cytoskeleton-dependent intracellular transport,24/2213,92/15876,0.2608695652173913,1.8714709522780406,3.3737494998854576,0.0014534960356193272,0.025227517681041325,0.022414061616914067,MYO1B/MYO1D/SYBU/MAK/TRAF3IP1/MYO1E/AP3D1/BORCS5/MYO1C/MYO10/IFT88/MYO5A/CCDC88A/STAU2/CCDC88C/COPG1/AP3B1/HOOK3/PCM1/MYO6/HSPA8/TRAK1/DTNBP1/NDEL1,24
BP,GO:0048511,rhythmic process,12/2213,34/15876,0.35294117647058826,2.5319901119055848,3.598860029923158,0.0014558611525182438,0.025227517681041325,0.022414061616914067,PER1/PER2/CSNK1D/NPAS2/CRY2/ID2/CRY1/CIART/PPP1CB/BHLHE40/BTBD9/PER3,12
BP,GO:0050779,RNA destabilization,12/2213,34/15876,0.35294117647058826,2.5319901119055848,3.598860029923158,0.0014558611525182438,0.025227517681041325,0.022414061616914067,TNRC6C/SAMD4A/PARN/TNRC6B/DCP1B/PAN3/TNRC6A/CNOT1/CNOT6L/DCP1A/RC3H1/CNOT2,12
BP,GO:0061157,mRNA destabilization,12/2213,34/15876,0.35294117647058826,2.5319901119055848,3.598860029923158,0.0014558611525182438,0.025227517681041325,0.022414061616914067,TNRC6C/SAMD4A/PARN/TNRC6B/DCP1B/PAN3/TNRC6A/CNOT1/CNOT6L/DCP1A/RC3H1/CNOT2,12
