category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
Human Diseases,Cancer: overview,mcf05208,Chemical carcinogenesis - reactive oxygen species - Macaca fascicularis (crab-eating macaque),31/882,269/10949,0.11524163568773234,1.430590327828777,2.11644231748507,0.026953152695595773,0.06768236121338495,0.03845946934342321,102138724/101925779/101867458/101866092/101866246/101867036/102145011/102123902/102134286/102134633/102118770/102121272/102118744/101926770/102140172/102118472/102141214/102115803/102118276/102142023/102132744/102131483/101925657/102119049/102120135/102126003/101866593/101925169/102140241/101926565/102125035,31
Human Diseases,Endocrine and metabolic disease,mcf04936,Alcoholic liver disease - Macaca fascicularis (crab-eating macaque),19/882,148/10949,0.12837837837837837,1.5936676472390756,2.152255911584815,0.02853062953015049,0.07111678978471336,0.040411030990847835,102128414/102116823/102121328/102120901/101925779/101867458/102124036/101866264/102122135/102116470/102146984/102133756/102121272/101926770/102132744/101865279/101925657/101864908/102125035,19
Organismal Systems,Immune system,mcf04658,Th1 and Th2 cell differentiation - Macaca fascicularis (crab-eating macaque),13/882,91/10949,0.14285714285714285,1.7734045999352122,2.1928260453361847,0.02996110309480929,0.07413732809591497,0.04212740581137226,101867458/102143094/102145011/102134477/102133649/102137250/102121272/101926770/101866070/101864989/102142627/102123983/102144414,13
Cellular Processes,Cell growth and death,mcf04110,Cell cycle - Macaca fascicularis (crab-eating macaque),20/882,160/10949,0.125,1.5517290249433107,2.0808792473865085,0.03228984617682783,0.07910178924489925,0.044948385132173765,101865477/102136323/102147242/101925723/102140874/102133756/101867010/101865955/101926307/102115803/102119604/102115184/102138215/102131212/102145597/102141971/102145859/102115208/102146086/102115080,20
Human Diseases,Infectious disease: parasitic,mcf05146,Amoebiasis - Macaca fascicularis (crab-eating macaque),15/882,111/10949,0.13513513513513514,1.6775448918306062,2.123619204153868,0.03243406697652211,0.07910178924489925,0.044948385132173765,102118598/102131487/102145776/102126233/102146317/102125329/101866246/102119232/102140615/102144117/102131342/102127552/101926461/101925124/102127262,15
Environmental Information Processing,Signal transduction,mcf04668,TNF signaling pathway - Macaca fascicularis (crab-eating macaque),16/882,121/10949,0.1322314049586777,1.6414984726673039,2.1002250829519,0.03320264917773597,0.08039784336608924,0.045684848116734456,102116823/101867458/101866246/102145011/101867183/102141631/102121272/101926770/102141214/102146405/102132744/101925205/101925657/102136437/102127213/102125035,16
Organismal Systems,Nervous system,mcf04725,Cholinergic synapse - Macaca fascicularis (crab-eating macaque),15/882,112/10949,0.13392857142857142,1.6625668124392612,2.086103279550298,0.034778255198103986,0.08254095162298757,0.04690263669308096,102115744/101866246/102145011/102140615/102119905/102118744/102141214/102126878/102146405/102132744/102131483/101926144/102119841/102136437/101926461,15
Metabolism,Metabolism of other amino acids,mcf00450,Selenocompound metabolism - Macaca fascicularis (crab-eating macaque),4/882,16/10949,0.25,3.1034580498866213,2.492159448344197,0.03481815953418059,0.08254095162298757,0.04690263669308096,102131728/101925086/102125681/102146500,4
NA,NA,mcf03273,Virion - Lassa virus and SFTS virus - Macaca fascicularis (crab-eating macaque),4/882,16/10949,0.25,3.1034580498866213,2.492159448344197,0.03481815953418059,0.08254095162298757,0.04690263669308096,102117220/102128886/102146250/102121366,4
Organismal Systems,Endocrine system,mcf04916,Melanogenesis - Macaca fascicularis (crab-eating macaque),14/882,103/10949,0.13592233009708737,1.6873169979966096,2.074400218400949,0.03631887656128624,0.08550068857136135,0.04858446206663291,102145011/102140615/102116470/102146984/102133756/102119905/102118744/102121325/102141214/102146405/102131483/101926144/102136437/101926461,14
Organismal Systems,Immune system,mcf04620,Toll-like receptor signaling pathway - Macaca fascicularis (crab-eating macaque),15/882,113/10949,0.13274336283185842,1.647853831798206,2.048959659539718,0.037242991782469294,0.08707154630522132,0.04947707801228226,102116823/101867458/101866246/102143094/102145011/102121272/101926770/102141214/102140083/102132744/102140078/102123983/102117046/101866593/102125035,15
Metabolism,Amino acid metabolism,mcf00350,Tyrosine metabolism - Macaca fascicularis (crab-eating macaque),7/882,40/10949,0.175,2.1724206349206345,2.1987336901456707,0.038576495641808026,0.08957145220940357,0.05089761140916272,101865666/102132519/102120901/102144775/102135730/101925100/102114823,7
Human Diseases,Infectious disease: viral,mcf05169,Epstein-Barr virus infection - Macaca fascicularis (crab-eating macaque),26/882,225/10949,0.11555555555555555,1.4344872763920382,1.9491334381359262,0.03906152050131422,0.09008064931935729,0.051186954899681364,102116823/101867458/102136323/101866246/102143094/102138947/102140874/102118154/102121272/101926770/102140083/101864871/102117471/101867504/102132744/102117108/102145859/102124843/102123839/102132860/102115080/102123983/102122953/101866593/102144414/102125035,26
Genetic Information Processing,"Folding, sorting and degradation",mcf04141,Protein processing in endoplasmic reticulum - Macaca fascicularis (crab-eating macaque),21/882,175/10949,0.12,1.489659863945578,1.9327545259533951,0.042242008240675706,0.09675703238911529,0.054980707738575066,102116193/102135853/102115353/102136287/102122421/102121272/101867010/102133600/102134370/102117377/102137962/102140650/101925657/102131294/101925902/102138823/102122731/102145595/101864904/102142803/102134770,21
Metabolism,Amino acid metabolism,mcf00360,Phenylalanine metabolism - Macaca fascicularis (crab-eating macaque),4/882,17/10949,0.23529411764705882,2.9209016940109374,2.3460185477513913,0.04271530336490623,0.09718448215237056,0.055223599546293474,101865666/102132519/102144775/101925100,4
Organismal Systems,Endocrine system,mcf03320,PPAR signaling pathway - Macaca fascicularis (crab-eating macaque),11/882,77/10949,0.14285714285714285,1.7734045999352122,2.0158074416305305,0.043630482817272,0.0986048911670347,0.05603072530218088,102137495/102139611/102144085/101926577/102143849/102129758/102140312/102137897/102120453/102132163/102136864,11
Metabolism,Lipid metabolism,mcf00561,Glycerolipid metabolism - Macaca fascicularis (crab-eating macaque),10/882,68/10949,0.14705882352941177,1.8255635587568362,2.0212601711388567,0.044674872904198935,0.10029656897035391,0.056991995409330115,102121328/102129758/102122135/102135864/102145183/102140151/102135852/102143856/102134655/102139823,10
Human Diseases,Infectious disease: parasitic,mcf05145,Toxoplasmosis - Macaca fascicularis (crab-eating macaque),15/882,116/10949,0.12931034482758622,1.605236922355149,1.9396871552452972,0.045388987220194126,0.101229385971354,0.057522054441104746,102116823/102145776/101867458/102126233/102143094/102145011/102119905/102121272/102140222/101926770/102132744/101926144/102131294/102123983/102144414,15
Organismal Systems,Circulatory system,mcf04270,Vascular smooth muscle contraction - Macaca fascicularis (crab-eating macaque),17/882,137/10949,0.12408759124087591,1.5404025357101476,1.8839800337702588,0.04855134919761723,0.10704223911051647,0.060825119569087135,102117220/101926221/102139202/102115744/102133300/102145011/102140615/101926332/102122483/102127819/102141214/102143695/101867258/102139312/102143449/102119841/101926461,17
Metabolism,Global and overview maps,mcf01250,Biosynthesis of nucleotide sugars - Macaca fascicularis (crab-eating macaque),7/882,42/10949,0.16666666666666666,2.0689720332577473,2.0544235486766502,0.04862685788501338,0.10704223911051647,0.060825119569087135,101925847/102125411/102142214/101866937/102145864/101865269/101865104,7
Human Diseases,Cardiovascular disease,mcf05416,Viral myocarditis - Macaca fascicularis (crab-eating macaque),12/882,88/10949,0.13636363636363635,1.692795299938157,1.9313590303349202,0.0490909505904614,0.107366659678493,0.06100946660817954,102145776/101866771/102143442/102146250/102115803/102126878/101864874/102140078/102132808/101925124/101866593/102144414,12
Organismal Systems,Digestive system,mcf04979,Cholesterol metabolism - Macaca fascicularis (crab-eating macaque),8/882,51/10949,0.1568627450980392,1.9472677960072917,2.0069479620913433,0.04969264931524311,0.10798594947350905,0.061361368587648374,102144085/101926577/102129758/102121286/102123618/101926160/102119582/101866337,8
Genetic Information Processing,"Folding, sorting and degradation",mcf03018,RNA degradation - Macaca fascicularis (crab-eating macaque),11/882,79/10949,0.13924050632911392,1.7285082809495105,1.9234677939487,0.051093468549381876,0.11032283973401566,0.06268927083162511,101865972/102114776/102119460/101865884/102138473/102142167/102135531/101864930/102120215/102125557/102147019,11
Metabolism,Metabolism of cofactors and vitamins,mcf00130,Ubiquinone and other terpenoid-quinone biosynthesis - Macaca fascicularis (crab-eating macaque),3/882,11/10949,0.2727272727272727,3.385590599876314,2.3430143609923784,0.05271737481262864,0.11310879785747537,0.06427234903871445,102132519/102144775/102143649,3
Metabolism,Amino acid metabolism,mcf00310,Lysine degradation - Macaca fascicularis (crab-eating macaque),9/882,62/10949,0.14516129032258066,1.8020078999341673,1.8744421092763366,0.05904156612697323,0.12588107494996179,0.07153000067021582,102119324/102122135/102125769/102128002/102120149/102117388/102133176/102138188/101866274,9
Metabolism,Lipid metabolism,mcf00071,Fatty acid degradation - Macaca fascicularis (crab-eating macaque),7/882,44/10949,0.1590909090909091,1.9749278499278498,1.9179515521286024,0.060199251560610026,0.1259725078953506,0.07158195604672928,102120901/102137495/102119324/102143849/102122135/102133754/102132163,7
Cellular Processes,Cell growth and death,mcf04216,Ferroptosis - Macaca fascicularis (crab-eating macaque),7/882,44/10949,0.1590909090909091,1.9749278499278498,1.9179515521286024,0.060199251560610026,0.1259725078953506,0.07158195604672928,102137495/102121244/101926188/102132163/102121052/102137176/101926565,7
Organismal Systems,Digestive system,mcf04973,Carbohydrate digestion and absorption - Macaca fascicularis (crab-eating macaque),7/882,44/10949,0.1590909090909091,1.9749278499278498,1.9179515521286024,0.060199251560610026,0.1259725078953506,0.07158195604672928,101866246/102140615/102116570/102139862/102132744/102124503/102145864,7
Organismal Systems,Sensory system,mcf04750,Inflammatory mediator regulation of TRP channels - Macaca fascicularis (crab-eating macaque),13/882,101/10949,0.12871287128712872,1.5978199860802407,1.7865202011369643,0.061428682140588206,0.12775658432919879,0.07259573026624244,102116823/102146317/102115744/101866246/102133300/102140615/102133222/101926332/102121272/101926770/102117471/102143695/101926461,13
Human Diseases,Infectious disease: bacterial,mcf05134,Legionellosis - Macaca fascicularis (crab-eating macaque),9/882,63/10949,0.14285714285714285,1.7734045999352122,1.8221935839954722,0.064197115882947825,0.1327001358799958,0.07540482802682576,102116967/101867458/102122717/102118605/101926228/102135101/102131294/101925124/102127213,9
Genetic Information Processing,Information processing in viruses,mcf03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus - Macaca fascicularis (crab-eating macaque)",3/882,12/10949,0.25,3.1034580498866213,2.1578786827064858,0.06620583371364505,0.13594054146303458,0.07724613907075088,102144192/102123618/102146832,3
Metabolism,Amino acid metabolism,mcf00260,"Glycine, serine and threonine metabolism - Macaca fascicularis (crab-eating macaque)",7/882,45/10949,0.15555555555555556,1.9310405643738977,1.8523949622074052,0.0665667548167072,0.13594054146303458,0.07724613907075088,102139165/102132786/101926862/102133929/102138299/102115084/101925100,7
Metabolism,Metabolism of cofactors and vitamins,mcf00785,Lipoic acid metabolism - Macaca fascicularis (crab-eating macaque),4/882,20/10949,0.2,2.4827664399092972,1.9644871183474653,0.07189704290229527,0.14594669187950957,0.08293198141266962,102145238/102123380/102134149/102122263,4
Organismal Systems,Immune system,mcf04650,Natural killer cell mediated cytotoxicity - Macaca fascicularis (crab-eating macaque),15/882,124/10949,0.12096774193548387,1.5016732499451393,1.662912841354608,0.07305159695429667,0.14708246887371118,0.08357736936466123,101866246/102145011/102130539/102134477/102137250/102118744/102141214/102140083/102118276/102117471/102126878/101866070/102131483/101925124/101866593,15
Environmental Information Processing,Membrane transport,mcf02010,ABC transporters - Macaca fascicularis (crab-eating macaque),7/882,46/10949,0.15217391304347827,1.8890614216701174,1.7885015797488402,0.07332429864205661,0.14708246887371118,0.08357736936466123,102126205/102127701/102117127/102144998/102123075/102140529/102128526,7
Organismal Systems,Immune system,mcf04640,Hematopoietic cell lineage - Macaca fascicularis (crab-eating macaque),13/882,104/10949,0.125,1.5517290249433107,1.6733214402383618,0.07406122387141,0.1476867934847529,0.08392076760661317,101926577/102146317/102133649/102143442/102141631/101866748/101867504/102135001/102126394/102117108/101925772/102144414/102114969,13
Organismal Systems,Environmental adaptation,mcf04714,Thermogenesis - Macaca fascicularis (crab-eating macaque),29/882,273/10949,0.10622710622710622,1.3186854717466963,1.5783050964082972,0.07536707931070627,0.1494119291598212,0.08490104963902277,102128414/102116823/102137495/101864801/102144714/102129027/102116460/102140628/101925399/102122483/102118744/101926770/102118472/102146325/102118276/102146405/102120453/102132163/102131483/101865279/102126923/101925657/102119049/102143449/102136437/101926461/102126003/101866472/101925169,29
Metabolism,Global and overview maps,mcf01240,Biosynthesis of cofactors - Macaca fascicularis (crab-eating macaque),17/882,148/10949,0.11486486486486487,1.4259131580560152,1.544086352879295,0.08664261719842449,0.17048346974882525,0.09687463115676144,102132519/101925847/101926862/102130527/102121045/102115196/101926551/102122135/102142959/102142015/102124961/101867160/101925793/102131012/102141681/101865269/102143649,17
Organismal Systems,Nervous system,mcf04726,Serotonergic synapse - Macaca fascicularis (crab-eating macaque),14/882,117/10949,0.11965811965811966,1.4854158187491522,1.56244300071589,0.08715817865641305,0.17048346974882525,0.09687463115676144,102116284/102115744/102145011/102140615/102119905/102118744/102141214/102143695/102131483/101925100/101926144/101926433/102119841/101926461,14
Metabolism,Lipid metabolism,mcf00565,Ether lipid metabolism - Macaca fascicularis (crab-eating macaque),7/882,48/10949,0.14583333333333334,1.8103505291005293,1.6653749256587853,0.08800769087328737,0.17048346974882525,0.09687463115676144,102135864/101926332/102145183/102143695/102140514/101926162/101866889,7
Human Diseases,Infectious disease: parasitic,mcf05144,Malaria - Macaca fascicularis (crab-eating macaque),7/882,48/10949,0.14583333333333334,1.8103505291005293,1.6653749256587853,0.08800769087328737,0.17048346974882525,0.09687463115676144,102130245/101926577/102145988/102139656/102135101/102119582/101925124,7
Metabolism,Metabolism of cofactors and vitamins,mcf00670,One carbon pool by folate - Macaca fascicularis (crab-eating macaque),6/882,39/10949,0.15384615384615385,1.9098203383917671,1.6847180224413683,0.08978577097510723,0.1729396384122804,0.09827031153375972,102139165/102146254/102117536/102133929/102115084/101925793,6
Human Diseases,Cancer: specific types,mcf05221,Acute myeloid leukemia - Macaca fascicularis (crab-eating macaque),9/882,68/10949,0.1323529411764706,1.6430072028811527,1.5743001676287516,0.09414386532366002,0.18030943697582344,0.10245808714974597,102128204/101866246/102145011/102116470/102118744/102141214/102118276/102132744/102131483,9
Metabolism,Metabolism of cofactors and vitamins,mcf00770,Pantothenate and CoA biosynthesis - Macaca fascicularis (crab-eating macaque),4/882,22/10949,0.18181818181818182,2.2570603999175427,1.7469025022381024,0.09573714560445652,0.18066594699754687,0.10266066853144258,102139620/102115196/102122135/102116182,4
Organismal Systems,Excretory system,mcf04964,Proximal tubule bicarbonate reclamation - Macaca fascicularis (crab-eating macaque),4/882,22/10949,0.18181818181818182,2.2570603999175427,1.7469025022381024,0.09573714560445652,0.18066594699754687,0.10266066853144258,102134559/102133362/102124503/101926166,4
Human Diseases,Substance dependence,mcf05030,Cocaine addiction - Macaca fascicularis (crab-eating macaque),7/882,49/10949,0.14285714285714285,1.7734045999352122,1.6059913227955178,0.09592882141462666,0.18066594699754687,0.10266066853144258,102119905/102146405/102133612/101925100/101926144/102136437/101926461,7
Metabolism,Glycan biosynthesis and metabolism,mcf00533,Glycosaminoglycan biosynthesis - keratan sulfate - Macaca fascicularis (crab-eating macaque),3/882,14/10949,0.21428571428571427,2.6601068999028183,1.8396801882824516,0.09726884451989137,0.1821775596256529,0.10351961934946276,102124772/102131044/102132648,3
Metabolism,Amino acid metabolism,mcf00340,Histidine metabolism - Macaca fascicularis (crab-eating macaque),4/882,23/10949,0.17391304347826086,2.1589273390515626,1.6468012217453565,0.10887686925504259,0.20059379716010564,0.1139843654100274,102115226/101865174/102122135/101925100,4
Metabolism,Glycan biosynthesis and metabolism,mcf00541,Biosynthesis of various nucleotide sugars - Macaca fascicularis (crab-eating macaque),4/882,23/10949,0.17391304347826086,2.1589273390515626,1.6468012217453565,0.10887686925504259,0.20059379716010564,0.1139843654100274,102125411/102142214/101866937/101865269,4
Metabolism,Metabolism of terpenoids and polyketides,mcf00900,Terpenoid backbone biosynthesis - Macaca fascicularis (crab-eating macaque),4/882,23/10949,0.17391304347826086,2.1589273390515626,1.6468012217453565,0.10887686925504259,0.20059379716010564,0.1139843654100274,102125355/101865059/102144157/102119719,4
Metabolism,Metabolism of other amino acids,mcf00410,beta-Alanine metabolism - Macaca fascicularis (crab-eating macaque),5/882,32/10949,0.15625,1.9396612811791383,1.5756012573877678,0.110611618271257,0.20268831672408713,0.11517454420278823,102139620/102124036/101865174/102122135/102116182,5
Metabolism,Glycan biosynthesis and metabolism,mcf00604,Glycosphingolipid biosynthesis - ganglio series - Macaca fascicularis (crab-eating macaque),3/882,15/10949,0.2,2.4827664399092972,1.7009067133381117,0.1146256933451312,0.2077973799144357,0.11807769142785819,102122701/102118571/102132648,3
Metabolism,Metabolism of cofactors and vitamins,mcf00730,Thiamine metabolism - Macaca fascicularis (crab-eating macaque),3/882,15/10949,0.2,2.4827664399092972,1.7009067133381117,0.1146256933451312,0.2077973799144357,0.11807769142785819,102121045/101926551/101867160,3
Human Diseases,Substance dependence,mcf05031,Amphetamine addiction - Macaca fascicularis (crab-eating macaque),9/882,71/10949,0.1267605633802817,1.5735843633227937,1.4351708445850633,0.11544302217526316,0.20816587509262877,0.11828708319189897,102122335/102133300/102134477/102137250/102146405/101866070/101925100/102136437/101926461,9
Cellular Processes,Transport and catabolism,mcf04145,Phagosome - Macaca fascicularis (crab-eating macaque),19/882,176/10949,0.10795454545454546,1.3401296124510411,1.3464309957942937,0.11624944475536181,0.2085109088469188,0.1184831433596837,101867105/102130245/101926577/102116556/102134754/101867466/102144117/102127448/102127507/102145896/102143747/102143246/102137861/101866438/101925124/101866593/101866706/102144414/102114969,19
Metabolism,Nucleotide metabolism,mcf00230,Purine metabolism - Macaca fascicularis (crab-eating macaque),15/882,134/10949,0.11194029850746269,1.3896080820387855,1.3431321576799702,0.12074057771217908,0.2154266097075195,0.12241288488270786,102131728/102121045/102114976/102116275/102120329/102122757/102130472/101867160/102115881/102116995/102139183/102143449/102132860/102141681/102134008,15
Metabolism,Amino acid metabolism,mcf00330,Arginine and proline metabolism - Macaca fascicularis (crab-eating macaque),7/882,52/10949,0.1346153846153846,1.6710927960927962,1.4357619044367738,0.12195096881654173,0.2164470074806683,0.12299271035231268,101865666/102131487/101865394/102138299/101865174/102122135/101925100,7
Organismal Systems,Endocrine system,mcf04614,Renin-angiotensin system - Macaca fascicularis (crab-eating macaque),4/882,24/10949,0.16666666666666666,2.0689720332577473,1.5517183426176477,0.12277327550868088,0.21677156457001467,0.12317713496759101,101926221/102129705/101866185/101925772,4
Environmental Information Processing,Signal transduction,mcf04330,Notch signaling pathway - Macaca fascicularis (crab-eating macaque),8/882,63/10949,0.12698412698412698,1.5763596443868553,1.357942332077696,0.13185300815493134,0.23159673453120064,0.13160131165722627,102121590/102117103/101867205/101864793/102121365/101864989/102142627/102115185,8
Human Diseases,Infectious disease: bacterial,mcf05133,Pertussis - Macaca fascicularis (crab-eating macaque),10/882,84/10949,0.11904761904761904,1.4778371666126768,1.3012368596525825,0.13682308750829014,0.23908776631603276,0.1358579762019376,102145011/102119905/102121272/101926770/101926144/102142263/101925124/102127213/102114969/101866949,10
Metabolism,Amino acid metabolism,mcf00380,Tryptophan metabolism - Macaca fascicularis (crab-eating macaque),6/882,45/10949,0.13333333333333333,1.655177626606198,1.303539052235038,0.15068120444183575,0.2619534784911914,0.14885106835549766,102124833/102119324/102122135/101925086/102131012/101925100,6
Human Diseases,Cancer: overview,mcf05202,Transcriptional misregulation in cancer - Macaca fascicularis (crab-eating macaque),22/882,217/10949,0.10138248847926268,1.2585451999540216,1.1386170080978237,0.15538724569390797,0.2687565116848714,0.15271678819540904,102128204/102136323/101866775/101866398/102115659/102142327/102132310/102120697/102136120/102140222/102140664/102134273/102121325/102120453/102116653/102143079/101867139/102135088/102122893/102121884/101926602/102115080,22
Human Diseases,Neurodegenerative disease,mcf05020,Prion disease - Macaca fascicularis (crab-eating macaque),31/882,320/10949,0.096875,1.2025899943310658,1.0886754525244349,0.16197592570970834,0.2787301462720362,0.15838415391331354,101867105/102115744/101866246/102145011/102134477/102137250/102133756/102121272/101926770/102144192/102118472/102137340/102126878/102140196/102146405/101925588/101865498/102117377/101866070/102124843/102131294/102119049/102143747/102119841/101866438/102136437/101926461/102126003/102122953/101866593/101925169,31
Human Diseases,Cardiovascular disease,mcf05415,Diabetic cardiomyopathy - Macaca fascicularis (crab-eating macaque),24/882,242/10949,0.09917355371900827,1.231123854500478,1.0761435474374257,0.1683523732325042,0.2880928593881526,0.16370437282419478,102125635/102119067/102145637/101926221/102144217/101926577/101866246/102133300/101867036/102140615/102133756/102121272/101926770/102118472/102134273/102132744/102115287/102119049/102143747/102146086/102126003/101866593/101925169/101865029,24
Organismal Systems,Endocrine system,mcf04927,Cortisol synthesis and secretion - Macaca fascicularis (crab-eating macaque),8/882,67/10949,0.11940298507462686,1.4822486208413712,1.17194083623153,0.16911645728095095,0.2880928593881526,0.16370437282419478,101926221/102115744/102132310/102140615/102146405/102119841/102136437/101926461,8
Human Diseases,Neurodegenerative disease,mcf05014,Amyotrophic lateral sclerosis - Macaca fascicularis (crab-eating macaque),40/882,426/10949,0.09389671361502347,1.1656180469057733,1.0320347618075227,0.17243992835258484,0.28818598730346884,0.16375729134151468,101866847/102116823/102129968/101867105/102116193/102131140/102135853/101925861/102141308/102117317/102118605/102134477/102137250/102144117/102140222/101926770/102118472/102137340/102128025/101925483/101926470/102140196/101925588/101865498/102136360/102117377/101866070/102124843/101866517/101925657/102126077/102145460/102119049/101866278/101866438/102126003/102122953/101866593/101925169/101865815,40
Metabolism,Lipid metabolism,mcf00061,Fatty acid biosynthesis - Macaca fascicularis (crab-eating macaque),3/882,18/10949,0.16666666666666666,2.0689720332577473,1.3434586417347871,0.17257154991918636,0.28818598730346884,0.16375729134151468,102137495/102121965/102132163,3
Metabolism,Lipid metabolism,mcf00120,Primary bile acid biosynthesis - Macaca fascicularis (crab-eating macaque),3/882,18/10949,0.16666666666666666,2.0689720332577473,1.3434586417347871,0.17257154991918636,0.28818598730346884,0.16375729134151468,102139611/102140312/102145162,3
Organismal Systems,Digestive system,mcf04980,Cobalamin transport and metabolism - Macaca fascicularis (crab-eating macaque),3/882,18/10949,0.16666666666666666,2.0689720332577473,1.3434586417347871,0.17257154991918636,0.28818598730346884,0.16375729134151468,102123075/102124961/101925649,3
Cellular Processes,Cell growth and death,mcf04215,Apoptosis - multiple species - Macaca fascicularis (crab-eating macaque),5/882,37/10949,0.13513513513513514,1.6775448918306062,1.2219077276136092,0.17377064102786463,0.288269165930764,0.16380455632768146,102147302/102121272/102140222/102126403/102127213,5
Human Diseases,Drug resistance: antineoplastic,mcf01524,Platinum drug resistance - Macaca fascicularis (crab-eating macaque),9/882,78/10949,0.11538461538461539,1.4323652537938252,1.134266202111861,0.17432206199352987,0.288269165930764,0.16380455632768146,102144998/102136323/101866246/102145011/102140222/102123248/102132744/101866992/101925657,9
Metabolism,Global and overview maps,mcf01232,Nucleotide metabolism - Macaca fascicularis (crab-eating macaque),10/882,89/10949,0.11235955056179775,1.3948126066906164,1.106936619447296,0.17791056169605227,0.2927751476454452,0.16636501170351337,102121045/102114976/102116275/101867160/102115881/102139183/102132860/102141681/102134008/101866233,10
Human Diseases,Infectious disease: viral,mcf05162,Measles - Macaca fascicularis (crab-eating macaque),15/882,144/10949,0.10416666666666667,1.2931075207860925,1.0479666814630968,0.18302673230334626,0.29884828644472783,0.16981598018750255,101867458/101866246/102143094/102140874/102133756/102121272/102140222/102140083/102132744/102144301/102117377/102146832/101926641/102131294/102123983,15
Organismal Systems,Endocrine system,mcf04923,Regulation of lipolysis in adipocytes - Macaca fascicularis (crab-eating macaque),7/882,58/10949,0.1206896551724138,1.4982211275314723,1.126040239921595,0.18336414035546722,0.29884828644472783,0.16981598018750255,101866246/102119905/102122483/102132744/101926144/102143449/101926461,7
Organismal Systems,Nervous system,mcf04727,GABAergic synapse - Macaca fascicularis (crab-eating macaque),10/882,90/10949,0.1111111111111111,1.3793146888384982,1.0694922743599513,0.18675285359630658,0.30291491564185613,0.17212678019704913,102134559/101926704/102133968/102119905/102117956/102133362/101926144/102117589/102119841/101926461,10
Human Diseases,Neurodegenerative disease,mcf05012,Parkinson disease - Macaca fascicularis (crab-eating macaque),31/882,327/10949,0.09480122324159021,1.176846477632847,0.9609898364224554,0.19336590497414916,0.31214781802969793,0.17737323614170072,101867105/102116193/102116284/102135853/102115744/102119905/101926564/102121272/102140222/102118472/102137340/102134506/102126403/102140196/101864929/101925588/101865498/102143985/102117377/101925100/101926144/102124843/101925657/102119049/102121052/101866438/102119414/101926461/102126003/102122953/101925169,31
Organismal Systems,Endocrine system,mcf04925,Aldosterone synthesis and secretion - Macaca fascicularis (crab-eating macaque),11/882,102/10949,0.10784313725490197,1.3387466097550131,1.017353481967346,0.19725213838926803,0.3161391223482224,0.17964123393797454,101926221/102115744/102140615/102140172/102146405/102124503/102143449/102120135/102119841/102136437/101926461,11
Environmental Information Processing,Signal transduction,mcf04020,Calcium signaling pathway - Macaca fascicularis (crab-eating macaque),25/882,259/10949,0.09652509652509653,1.1982463513075758,0.9556918556846343,0.19770352194048127,0.3161391223482224,0.17964123393797454,102138724/102115998/102144714/102115744/102141308/102130539/102140615/102134477/102137250/102118205/101925502/102117471/102128947/102145693/101866070/102143086/102126394/102132043/102116114/102121457/102116995/102138981/102119841/101926461/102140241,25
Environmental Information Processing,Signaling molecules and interaction,mcf04514,Cell adhesion molecules - Macaca fascicularis (crab-eating macaque),17/882,169/10949,0.10059171597633136,1.248728682794617,0.9645205707490069,0.20171541364817216,0.3210400245386402,0.18242609685008895,101866418/102125541/101865519/102145988/102137456/102144192/102135338/101867063/102131295/102139748/102119696/102140078/102123839/101925124/102144414/102136275/101867493,17
Environmental Information Processing,Signal transduction,mcf04024,cAMP signaling pathway - Macaca fascicularis (crab-eating macaque),22/882,226/10949,0.09734513274336283,1.2084261433186843,0.9371301525331163,0.2045568293197143,0.32404095859524834,0.1841313318519809,101867458/102122335/102122757/101866246/102133300/102145011/102133022/102143296/102131133/102119905/102121272/102141214/102146405/102132744/102144586/101926144/102124503/102143449/102119841/102136437/101926461/101866593,22
Organismal Systems,Nervous system,mcf04721,Synaptic vesicle cycle - Macaca fascicularis (crab-eating macaque),9/882,82/10949,0.10975609756097561,1.3624937779990045,0.9752238231195848,0.21310210909935542,0.3357037259085318,0.19075852147573766,101866847/102135212/101865424/102147319/102127448/101866750/102134541/102143246/101866706,9
Human Diseases,Substance dependence,mcf05032,Morphine addiction - Macaca fascicularis (crab-eating macaque),10/882,93/10949,0.10752688172043011,1.3348206666179017,0.9597772828334001,0.21441215407724765,0.3357037259085318,0.19075852147573766,102133968/102122757/101925869/102130472/102132362/102119905/102116995/101926144/102141926/101926461,10
Metabolism,Glycan biosynthesis and metabolism,mcf00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Macaca fascicularis (crab-eating macaque),3/882,20/10949,0.15,1.8620748299319727,1.142145420121957,0.2148899956405646,0.3357037259085318,0.19075852147573766,102145281/102140207/102115486,3
Metabolism,Carbohydrate metabolism,mcf00520,Amino sugar and nucleotide sugar metabolism - Macaca fascicularis (crab-eating macaque),5/882,40/10949,0.125,1.5517290249433107,1.0347013340107216,0.21697553219190904,0.3374069055644824,0.19172632733519726,101925847/102125411/102145864/101865269/101865104,5
NA,NA,mcf04981,Folate transport and metabolism - Macaca fascicularis (crab-eating macaque),4/882,30/10949,0.13333333333333333,1.655177626606198,1.0636038616232892,0.2191723542880916,0.33926679499389517,0.19278318113300053,102117536/102144998/102119384/102140529,4
